GENE	RA
PLIN2	0.76524
PCBD1	0.76527
TTC38	0.76527
CLCN1	0.76541
ZSWIM2	0.76548
GTSE1	0.76551
ZNF174	0.76563
PRR20B	0.76571
RPS6KA1	0.76578
ALG9	0.76584
SYCE1L	0.76588
SNAPC2	0.76589
COX7B2	0.76593
ACTR1A	0.76595
SLC20A1	0.76596
TNFAIP6	0.76602
RPS6KB2	0.76602
LRP8	0.7661
MBD3L5	0.76611
FAM19A5	0.76625
KRTAP6-3	0.76645
EPSTI1	0.76649
MMD	0.76656
ATAD2B	0.76664
SLC10A6	0.76672
SAYSD1	0.76698
EIF4A1	0.76707
WNK2	0.76721
PRSS50	0.76731
TMEM138	0.76748
SLC45A3	0.7676
MMADHC	0.76776
FABP3	0.76779
OR5P2	0.76779
OR2L13	0.76783
SDC2	0.76827
TERB2	0.7683
DLK2	0.76831
RGS17	0.76843
CATSPERG	0.76843
CCNB2	0.76844
C19orf73	0.76844
GPATCH8	0.76851
DACT3	0.76858
OLA1	0.76859
ACSBG2	0.76864
C21orf62	0.76873
CFAP45	0.76875
C1orf50	0.76882
GPR62	0.76894
DDX23	0.769
ZNF24	0.769
TAF12	0.76903
RNF150	0.76906
MPZL3	0.7691
OSTM1	0.7692
ZFPM2	0.76923
BEND5	0.76926
ADAMTS6	0.76936
SCMH1	0.76937
ALOX12B	0.7694
RNF170	0.76945
POM121L12	0.76954
P4HA1	0.76954
EP300	0.7696
WIPI2	0.76976
HRCT1	0.77006
GSTA1	0.77008
VSIG10	0.77026
PABPC1L	0.7703
SCAF8	0.77042
MYF6	0.77047
ZCCHC4	0.77072
LCE5A	0.7708
HIST2H2BF	0.77081
SLC1A4	0.771
CAVIN2	0.77104
CDK2AP2	0.7712
RGL4	0.77123
TFPI2	0.77126
NQO1	0.77127
HOXB3	0.77137
EIF4A3	0.77139
MIB2	0.7715
MMP23B	0.7715
CFAP300	0.77177
TMEM151A	0.77182
RASSF5	0.7719
SLC22A6	0.77196
SMAD4	0.77203
KRT77	0.7721
PRRC2B	0.7722
CDCA2	0.77226
COPS4	0.77252
OR6C70	0.77257
NT5M	0.7727
ACTL10	0.77272
KCNK1	0.77275
WBP11	0.77278
MZF1	0.77287
OR10K2	0.77294
ADAM20	0.77295
FAM162B	0.77304
ADCY9	0.77318
C16orf86	0.77319
OR2L3	0.77333
MDGA2	0.77357
C5orf46	0.77361
PBOV1	0.77368
AADAT	0.77372
HHATL	0.77387
ZC3H12D	0.77395
MT1F	0.77395
SCGB1D1	0.77402
GPR155	0.77418
ESD	0.77421
PLEKHA4	0.77443
UBE2J1	0.77466
ATG101	0.77468
ROBO3	0.77473
MUC4	0.77476
RBM38	0.77476
DPYSL2	0.7748
GSDMC	0.77487
CUL2	0.77516
ANKRD18A	0.77519
DRD3	0.77528
RBM22	0.77537
EML4	0.77542
KRTAP9-7	0.77543
RAB15	0.77562
TMEM33	0.77572
DRICH1	0.77572
ANGPTL7	0.77573
JPH3	0.77575
C2orf15	0.77601
ZNF71	0.77604
PRR5	0.77607
PLEKHD1	0.77631
PALM3	0.77632
NTMT1	0.77637
CDHR2	0.77653
FAM124A	0.77653
ZNF500	0.77668
TRIM17	0.7769
CD37	0.77708
ZMYND8	0.7771
ASB1	0.77715
SPTLC3	0.77727
PHYKPL	0.77738
TMEM179B	0.77741
GRID2	0.77742
DTX4	0.77744
CCDC180	0.77765
CDT1	0.7781
CATSPERE	0.77816
KXD1	0.77819
KDM3A	0.77832
CLVS1	0.77836
ZNF433	0.77856
KIAA1586	0.77858
TOMM40	0.77862
TRIM45	0.77872
TCTEX1D1	0.77876
DNAJC5G	0.77898
CRIPT	0.77903
GPR162	0.77907
CHMP7	0.77924
IL1R2	0.77928
LIN7B	0.7793
NCR2	0.77932
FADS1	0.77939
RNASE11	0.77947
TENT5A	0.77956
MUC7	0.77966
RPL38	0.77968
VPS8	0.77973
RAB10	0.77978
SLC6A1	0.77989
ZBTB49	0.78005
ZNF488	0.78018
VDAC3	0.78024
ASB5	0.78029
ADAT3	0.78038
PNLDC1	0.7807
WIPI1	0.78071
CNGA4	0.78072
CDC42EP3	0.78076
NRSN2	0.78078
MYOZ1	0.78083
CYP4A11	0.78093
CFAP221	0.78097
TRAPPC12	0.78121
HELT	0.78141
FAM3B	0.78144
NMT2	0.78166
KNSTRN	0.78166
NUP54	0.78179
HEXA	0.78193
KRTAP10-3	0.78195
FUBP3	0.78196
LCN6	0.78199
DAAM1	0.78202
SOX13	0.78207
LYPD4	0.78225
SLC7A13	0.78226
SPG11	0.78226
ANGPTL5	0.78233
MFSD2B	0.78238
RRAGA	0.7825
KRTAP19-7	0.78251
NPY	0.78255
PLA2G3	0.78265
CYP4F11	0.78288
GJB6	0.78302
SVIP	0.78324
NCK2	0.78326
BUB1	0.78337
SNCB	0.78347
CFAP61	0.78349
ADAM32	0.78367
INIP	0.78368
LGSN	0.7837
LEFTY2	0.78374
SCFD1	0.78378
ID1	0.78401
EID3	0.78405
SH3PXD2B	0.78406
CSPP1	0.78412
PTH1R	0.78416
SP2	0.7845
TCP10L2	0.78452
SYT1	0.78458
ZNF45	0.78459
TPPP	0.78475
SREBF1	0.78487
PPP1R12C	0.7849
MAPK4	0.78502
P3H2	0.78505
BBX	0.78509
REEP6	0.7851
TTC22	0.78511
IPO13	0.78517
PEX14	0.78539
GPSM2	0.78548
MRGPRX4	0.78555
KCTD4	0.78556
CUL7	0.78559
PRRG4	0.78574
NSMCE4A	0.78593
EIF4E	0.78607
AP5B1	0.78608
RTN3	0.78625
UBN2	0.78633
SLX4IP	0.78641
KCNN1	0.7866
GALNTL6	0.78663
P4HA3	0.78663
SERPINB1	0.78664
RET	0.7868
TXNRD1	0.78685
MEIS3	0.7869
NAGA	0.78694
SMIM21	0.78702
H1F0	0.78711
DMRTB1	0.78722
DPY19L3	0.78729
UBXN2A	0.78742
PPP2R2B	0.78747
TMEM26	0.78753
LCN8	0.7877
AFMID	0.78798
LCN15	0.78799
CHID1	0.78816
OLFML1	0.78835
RRBP1	0.78837
MPDU1	0.78849
MCPH1	0.78859
CCDC91	0.78865
HNRNPCL3	0.78868
SAMD14	0.78871
GGA1	0.78873
TFPI	0.78908
PYGO1	0.78927
TLK2	0.7893
KCNG3	0.78953
SYNPO2	0.78954
GMFB	0.7896
PACS1	0.7897
SEPT11	0.78978
KLF1	0.7898
BPIFB2	0.78984
ARVCF	0.78999
ATP6V0B	0.79004
SERPINB11	0.79012
TMIE	0.79017
TMEM178A	0.79023
PLAT	0.79038
GSDME	0.79039
CDK20	0.79051
CNEP1R1	0.79063
MCM5	0.79067
NUP107	0.79074
TIMP3	0.79078
ZNF782	0.79096
IGLL1	0.79117
SCUBE2	0.7912
NDUFS8	0.79121
ZC3H12A	0.79124
NOBOX	0.79128
GRIN2A	0.79134
ADGRB3	0.79141
ELP3	0.79151
COL17A1	0.79158
EIF4E1B	0.79165
OR6S1	0.79171
CACNA2D2	0.79178
WDR27	0.79189
TTC31	0.7919
DPP9	0.79191
ADGRG6	0.79195
C10orf67	0.79202
ZRANB2	0.79215
ZBTB11	0.79221
MRPS30	0.79228
CFAP299	0.79235
MLNR	0.79251
CTDSPL2	0.79252
TNNT3	0.79261
LMBRD1	0.79262
PIP5K1B	0.79263
CD27	0.79279
PPEF2	0.79282
BICDL2	0.79286
STOML1	0.79287
HTN1	0.79332
TREX1	0.79343
CRYBB3	0.79353
SERINC2	0.79355
TGM2	0.79393
TMEM129	0.79397
DESI1	0.79427
ACTG2	0.79451
CPA1	0.79453
ESRRG	0.79465
DOK2	0.79483
KHDC1L	0.79517
GIMAP1-GIMAP5	0.79517
UNC13C	0.79542
CYB5A	0.79544
RBL2	0.79564
COLGALT1	0.79566
LYZ	0.79581
ARG2	0.79581
HMGCS1	0.7959
RPL28	0.79602
CKMT1A	0.79615
TNFRSF17	0.7962
L3MBTL2	0.79628
DOCK3	0.7964
CYP11A1	0.79663
SGTB	0.79672
AP2A2	0.79686
RNF44	0.79694
SLC5A8	0.79701
APOC2	0.79727
NNMT	0.79731
TMPRSS15	0.7974
TBCB	0.79743
AARD	0.79774
MAST4	0.79779
AGAP1	0.79787
MTTP	0.7981
FAR2	0.79816
OR4D9	0.79821
BNIPL	0.79842
C9orf50	0.79852
DOCK6	0.79855
NOB1	0.79863
TRPV4	0.79882
STAB2	0.79887
TMEM170B	0.79909
EEF1A1	0.79911
ZFAND1	0.79926
YIF1A	0.79927
PCDH17	0.79955
RIMS1	0.79963
WNT10B	0.79964
FBXO16	0.79971
ZNF341	0.79991
IFI6	0.79994
ZNF274	0.79995
KRTAP15-1	0.8
GTSF1	0.80014
PDLIM3	0.80052
JAKMIP2	0.80054
RPL35	0.80055
NMRAL1	0.80063
NDUFA4	0.80073
SOX2	0.80075
TMCO5A	0.80079
GPATCH11	0.80081
APOA5	0.80098
CD9	0.80098
CST8	0.80105
NEUROG3	0.80109
MRPL45	0.80129
ELOVL7	0.80158
RIOK2	0.80191
OCRL	0.80208
FAM120A	0.80216
RAD51D	0.80221
MMP21	0.80225
MCOLN3	0.80255
CPLX4	0.80257
TEK	0.80266
C6orf201	0.80272
RPUSD3	0.80295
UGT1A7	0.80303
RPS25	0.80312
UGT1A9	0.80322
TMEM270	0.80325
PON1	0.80329
PARN	0.80331
OR2A2	0.80351
ZNF584	0.80352
CTXN2	0.8037
SPART	0.80372
GGPS1	0.80377
SNCA	0.80381
UBE2N	0.80382
BRINP1	0.80383
LPCAT3	0.80391
NKG7	0.804
SGMS2	0.80406
TRNP1	0.80409
CCDC40	0.8042
P2RY2	0.80426
DHH	0.8043
NIPAL4	0.80434
DPY19L1	0.80447
HPN	0.80447
CCSER2	0.80453
CACNG2	0.80463
TLX2	0.80477
TEF	0.80479
ACTG1	0.80482
SPAG5	0.80483
HEMK1	0.80504
SEPT7	0.80513
PSMA2	0.8052
GABRB3	0.80541
ZNF700	0.80559
TMEM267	0.80561
EGLN1	0.80562
PARP2	0.80567
RUFY4	0.80576
SPINK8	0.80578
PTH2	0.80579
SERPINA6	0.80588
LARP6	0.80604
DKKL1	0.80614
FDXACB1	0.80622
ATXN1L	0.80629
CRCT1	0.80642
CD248	0.80644
AFAP1L2	0.80648
TAGLN3	0.80674
LAMA1	0.80681
KRTAP4-7	0.80683
CLDN10	0.80695
GMPR	0.80696
BTBD6	0.80712
RNPEP	0.80713
UROC1	0.80724
MCF2L2	0.80743
PABPC4L	0.80757
GSR	0.80763
PEX5	0.80772
RGS7	0.80773
GAPT	0.80786
ALDH3A2	0.80794
PER2	0.80822
KPNA7	0.80836
PPCS	0.80839
PYGB	0.80839
PKHD1L1	0.80842
MGAT5B	0.80843
DIP2C	0.80848
TMEM182	0.80852
GSTK1	0.80852
PLEKHG6	0.80859
INTS7	0.80863
CLCA1	0.80871
DDI1	0.80888
NTRK3	0.80892
FAM166B	0.80896
TMEM181	0.80899
PXMP4	0.80899
PRDM6	0.80903
SDHAF1	0.80913
LHFPL6	0.80928
XAF1	0.80933
NAIP	0.80939
TMCO4	0.8094
LPIN1	0.80966
TMEM239	0.80978
OSBP	0.8098
VANGL2	0.80989
SERPINB7	0.8099
ACTBL2	0.80992
WNT8B	0.80999
GPR151	0.81001
OSCP1	0.81007
PMS2	0.81023
KLHL23	0.81033
KIAA1147	0.81049
ASGR1	0.81073
KRTAP3-3	0.81077
PRSS41	0.81097
CLDN17	0.81109
ARMC4	0.81112
ASB13	0.81116
CHMP1B	0.81119
TMEM134	0.81125
RELN	0.81141
LSMEM2	0.81159
CNST	0.81163
DIRAS2	0.81184
GOLIM4	0.81188
TTC39C	0.81188
APOBEC3B	0.81189
MAPK6	0.8119
COL6A1	0.81194
TEKT3	0.81209
LCP1	0.81218
PRPF38B	0.81231
RGCC	0.81236
VILL	0.81249
GPBP1	0.81251
PLA2G16	0.81265
TRABD	0.81279
SLC12A7	0.81286
CRYGB	0.8129
PNPLA2	0.81307
PDCD11	0.81323
RIC3	0.81331
SPEF1	0.81335
STRN4	0.81336
DSCAML1	0.81338
UGT1A4	0.81341
MPHOSPH9	0.81342
ZNF624	0.81343
ACP4	0.81344
ZDHHC23	0.81356
GNPAT	0.81395
OPRD1	0.81408
COL6A2	0.81427
ATP5IF1	0.81441
MAVS	0.81452
CACNA2D4	0.81454
MORN4	0.81466
YTHDF2	0.81467
THOC6	0.81476
RAB22A	0.8148
EIF2B5	0.81483
ZNF460	0.81491
WDR81	0.81492
SERPINB6	0.81508
PTPRCAP	0.81523
UNC93A	0.81529
HMOX2	0.81535
TMEM91	0.81549
NDUFB2	0.81553
NECAB3	0.81559
OR6C3	0.81573
C20orf144	0.81574
ZNF610	0.81575
KLHDC7A	0.81576
PSMA8	0.81588
CD96	0.8159
PWWP2A	0.81602
C5orf60	0.81606
B4GALNT3	0.81606
LYPD6B	0.81617
PHF1	0.81639
KRTAP21-2	0.81669
FER1L6	0.81674
ATP2C1	0.81699
SLC25A28	0.81703
SHB	0.81709
OR5R1	0.81713
DPPA3	0.81727
MMP14	0.81729
COX19	0.81733
ADCYAP1	0.81735
CXCL9	0.81757
GNG13	0.81759
PDCD7	0.81762
BIRC2	0.81768
POMK	0.81786
METTL4	0.81787
ATF4	0.8179
CXCL12	0.81796
NIPA1	0.81803
EPPK1	0.81812
ADAT2	0.81815
PTMS	0.81817
RAB32	0.81825
PGA5	0.81842
MEFV	0.81847
LRRC3	0.81881
ZNF763	0.81896
GABARAPL2	0.81921
ABHD17A	0.81929
IZUMO4	0.81939
NCEH1	0.81942
CLEC19A	0.81956
TRIM11	0.81967
ZNF804B	0.81973
ASCL1	0.81977
MROH7-TTC4	0.8198
NOX4	0.81981
RNF8	0.8199
LIMD1	0.81998
AGMAT	0.82
CELF2	0.82007
ZC3H6	0.82014
VPS26C	0.82017
DNTTIP2	0.82024
ZFP62	0.8203
ERG28	0.82039
CYP8B1	0.82049
MAPK12	0.82074
LYSMD1	0.82079
OR52B6	0.82094
NKX2-2	0.82099
CACNA2D1	0.82106
SCNM1	0.82112
LOX	0.82121
RPS2	0.82122
AKAP6	0.82131
ZBTB7A	0.82154
GTF3C5	0.82164
IBTK	0.82168
NHLRC2	0.82173
ORM1	0.82175
SAA1	0.82178
GPHB5	0.8218
PRR14L	0.82204
RABL3	0.82208
FBXO10	0.82215
PNLIP	0.82223
SLC6A6	0.82227
MYLK3	0.82236
UBXN2B	0.82242
EIF4EBP2	0.82258
C1orf100	0.8226
GBA2	0.82263
VAPA	0.82281
TCTN1	0.8231
PITX2	0.82326
OGA	0.8233
GLI2	0.82331
TCTE3	0.82347
FNDC3B	0.82348
SAV1	0.82352
CTGF	0.82353
TRIM49D1	0.82353
KBTBD13	0.82361
MAPKAPK3	0.82367
CPNE8	0.82372
NACA2	0.82376
FKBP6	0.82381
RGPD8	0.82386
KCTD9	0.82393
GBA	0.82409
PIP4K2B	0.82422
CLOCK	0.82438
IRX5	0.8244
ZNF354C	0.82444
APOC4-APOC2	0.82448
ATP5PO	0.82448
USP2	0.82461
RAB37	0.82471
EIF3G	0.82479
RFC3	0.82484
ASIC1	0.82492
RHOBTB1	0.82503
PBXIP1	0.82526
P2RX7	0.82533
OR8B4	0.82544
SLC35G3	0.82565
CNNM3	0.82581
ZWINT	0.82602
NEK11	0.82608
FCHO1	0.8263
GADD45A	0.82635
ABRAXAS1	0.82644
CHFR	0.82644
HNRNPAB	0.82645
IRS2	0.82649
MTMR11	0.82658
MON1B	0.82667
XPO7	0.82669
CD55	0.8269
JMJD4	0.8269
MAP2K2	0.82704
TRIM49D2	0.82714
CAVIN4	0.82715
H2AFJ	0.82728
LSR	0.82754
RILPL1	0.82767
C9orf131	0.82773
ACSM5	0.82773
SF3B4	0.82791
ANKRD46	0.82792
ZNF91	0.82796
NIPAL2	0.82809
ARFGEF2	0.82853
UCHL3	0.82868
OR52N4	0.82869
NMRK1	0.82871
KLHL36	0.82871
PPP3CB	0.82873
RAB1A	0.82876
GNG2	0.82883
RPL29	0.82902
WHRN	0.82902
MCRIP2	0.82902
FSBP	0.82918
RAB21	0.82958
LRRC3B	0.82969
PPIP5K1	0.82971
MAP2K7	0.8298
CD81	0.83006
NLRP14	0.83023
CDC26	0.83064
ST14	0.83072
CST1	0.83087
OR52J3	0.83094
C1QA	0.83099
MSMB	0.83115
PCDH7	0.83131
DCP1B	0.83131
PRRG2	0.83148
RASL11A	0.83161
RASIP1	0.83162
CHST3	0.83166
GPR157	0.83191
ZNF699	0.83203
CDK5RAP3	0.8321
ATP2A2	0.83211
TCEANC2	0.83218
DYRK1A	0.83222
TTI2	0.83244
ZNF181	0.83272
OR2G6	0.83291
GLIPR2	0.83312
MSLN	0.83334
HJURP	0.83338
UBE2D4	0.83345
KRTAP4-2	0.83382
FBXO41	0.83386
CNPY2	0.83394
TAOK1	0.83397
WIZ	0.83419
C9orf62	0.83428
ALPG	0.83431
SLBP	0.83432
IPO7	0.8344
APRT	0.83443
PEX11B	0.83482
ELP6	0.83492
SIRT6	0.835
DYRK1B	0.83527
HKR1	0.83529
C7orf50	0.83536
CWC25	0.83545
PCNP	0.83546
CYP4F22	0.83563
MESD	0.83564
PUM3	0.83574
ABLIM2	0.83576
C7orf26	0.83576
ZBTB16	0.83578
MIPEP	0.83579
ADAMTS15	0.83585
POMGNT2	0.83594
SAP30	0.83615
RPL10L	0.83624
TLE2	0.8363
PIGS	0.83642
PRR23B	0.83645
SCARF2	0.83647
PDYN	0.83685
NDST1	0.8369
NPY1R	0.83695
PNMA8B	0.83695
DTX1	0.83711
CHMP2A	0.83736
APOL1	0.8374
GTF2F2	0.83746
RLBP1	0.83753
AKR1C2	0.83767
OR6C75	0.83768
ERMAP	0.83787
CST4	0.83796
CCDC129	0.83819
HSPB11	0.8382
EME1	0.8384
C1orf35	0.83876
KRTAP4-9	0.83883
ADIG	0.83892
LTBP1	0.83906
IGFBP5	0.83906
JAG2	0.83934
GLG1	0.83941
PEA15	0.83947
MAX	0.83947
PDE6B	0.84049
TTK	0.84056
IGFBP2	0.84066
APOC1	0.84069
ACADVL	0.84072
EMC3	0.84074
NSMCE2	0.84079
PIK3CG	0.84117
ARRDC1	0.84203
HMGN3	0.84206
SRCIN1	0.8421
MCCC1	0.84214
C5orf34	0.84219
FAM71D	0.84221
OR51A2	0.84225
C11orf1	0.84227
C1RL	0.84236
ADAMTS17	0.84238
DCUN1D2	0.84242
FAM83F	0.84261
SPATA4	0.84263
AMPH	0.84265
UBE2M	0.84268
LRRC30	0.84295
OR1C1	0.84306
PAIP1	0.84332
ADCY6	0.84351
PENK	0.84386
SV2C	0.84393
NBPF3	0.8441
CCM2L	0.84414
OR2F2	0.84416
ZNF792	0.84426
AP3S2	0.84437
C7orf25	0.8444
LTBP4	0.8445
ALX1	0.84455
MYH4	0.8446
TNFRSF13B	0.84474
UMOD	0.84487
KCNJ12	0.84517
ARHGEF4	0.84518
SULF1	0.84526
TULP2	0.84531
GPR137B	0.84538
ZNF362	0.84548
TPRN	0.84554
CDC42EP2	0.84572
C8orf88	0.84578
ALKBH2	0.8458
NFYA	0.84587
AMDHD1	0.84609
GRPEL2	0.8461
MLLT11	0.84627
SHISA2	0.84628
ABHD11	0.84652
CYP2E1	0.84654
ABCB1	0.84667
TEPSIN	0.84668
ARL8B	0.84675
AMACR	0.84675
CDIP1	0.84734
GPX8	0.84735
SHANK1	0.84751
CRKL	0.84765
GLOD4	0.84768
C15orf59	0.84776
SGCD	0.84778
OPN5	0.84785
HDAC1	0.84793
ARPIN	0.84795
TRIM58	0.84803
ATP5MC2	0.84815
TBC1D7	0.84817
MOBP	0.84821
DND1	0.84824
BSG	0.84825
BOC	0.84835
AGPAT2	0.84848
PABPC4	0.8487
CHADL	0.84873
APOBEC4	0.84883
ADI1	0.84895
ST6GALNAC1	0.84901
CD4	0.84906
TAF6L	0.84907
C15orf38-AP3S2	0.84928
ILVBL	0.84939
C9orf64	0.84943
SLC38A10	0.84948
CYP2C18	0.84954
CARD8	0.84967
FAM229A	0.84974
OR10Z1	0.84982
HYPK	0.84982
MRPL42	0.84989
STATH	0.85014
ETNPPL	0.85029
EPHB6	0.85048
INSM1	0.85082
OR6P1	0.85086
NOP2	0.85113
ORC6	0.85129
KIF13B	0.85131
FNDC8	0.85141
SPTA1	0.85159
TIMM13	0.85182
OR52E2	0.85185
AHDC1	0.85222
CNN2	0.85247
OLFM1	0.85262
CEP97	0.85265
TMEM192	0.85272
RHBDF2	0.85288
RAD51AP1	0.8529
MAP2K3	0.8529
ITGA4	0.85314
NUDT14	0.85319
KRT23	0.85338
TARBP1	0.85348
GRK6	0.85363
GPRC5A	0.8537
TEX43	0.85371
MBD3L4	0.85379
PIDD1	0.85395
C2orf76	0.85411
FAM8A1	0.85416
MBLAC2	0.85421
SNAPC3	0.85434
ALDOC	0.85434
CCNO	0.85436
SPAG16	0.85438
ZNF133	0.8544
PAQR3	0.85451
THEG	0.85475
PIK3C3	0.85513
TENT4B	0.85519
LOXL3	0.85526
SCARB2	0.85532
LPIN2	0.85535
FAM187B	0.85558
C16orf95	0.85576
FGGY	0.85597
ACVR1B	0.85602
ADGRD2	0.85622
CASC4	0.85622
TAF8	0.85634
CREBZF	0.85636
OBP2B	0.8564
APEH	0.85645
GRM5	0.85651
ASPH	0.85655
SLC16A7	0.85656
HNMT	0.85657
OR52K1	0.85689
WDR26	0.85695
BPTF	0.85703
XIRP1	0.85717
SMYD3	0.85744
SMU1	0.85747
LCLAT1	0.85748
SHANK3	0.8575
TRIP13	0.85751
LBX2	0.85755
CYP4F12	0.85763
SLC12A6	0.85771
AKTIP	0.85797
PAXIP1	0.85802
RTCA	0.85805
ARHGEF28	0.85837
KIAA1755	0.85853
ZNF600	0.85876
MICALL2	0.85877
PLPP5	0.85887
UNC80	0.859
TECTB	0.85901
BNIP3L	0.85908
NUS1	0.85912
WNT9B	0.85935
OR6K6	0.85945
KRT80	0.85948
OR11H6	0.85956
PROCA1	0.85966
CHST5	0.86016
RANGAP1	0.86031
UBAP1L	0.86036
TRIM66	0.86046
ALDH1B1	0.86069
ABCB4	0.86079
RNF133	0.86084
ARPC3	0.86086
ADRA1B	0.86093
KRTAP4-8	0.86097
SEZ6	0.86103
NMNAT1	0.86117
BOD1L1	0.86127
ORM2	0.86149
SLC35E3	0.86149
KRT81	0.86153
FBXL16	0.86154
NCS1	0.8616
UBXN8	0.86166
IFI27L2	0.86179
ETFB	0.86183
HSD17B14	0.86194
IKBIP	0.86211
POMT1	0.8622
ZDHHC7	0.8622
PTTG1IP	0.86226
SFT2D2	0.86227
ZNF143	0.86235
CSNK1G3	0.86241
ANKRD13A	0.86256
PPP1R14D	0.86259
TRIM26	0.8626
FABP9	0.86262
KIF15	0.86263
CD163	0.86268
DPY19L2	0.8627
NOL4	0.86279
BDNF-AS	0.86286
NOTO	0.863
DPM3	0.86306
KLHDC2	0.86311
F2RL2	0.86315
EEPD1	0.86321
PCDH20	0.86321
TTBK2	0.86327
SMCO1	0.86349
E2F3	0.86358
ALKAL1	0.86358
TPBG	0.86416
SCN3A	0.86425
C4orf36	0.86443
FBL	0.86446
OR14A16	0.8645
CYP4X1	0.86471
NAA40	0.86478
MAK16	0.86488
ZNF235	0.86496
SLC35A4	0.86505
PRR27	0.86506
OR11H4	0.86506
RFX2	0.86523
TAS1R2	0.86525
AGTRAP	0.86546
FAXC	0.8655
CCDC181	0.86554
PMAIP1	0.8657
TRAPPC13	0.86585
PPP1R15A	0.86593
ANKRD7	0.86602
KRT3	0.86609
LCMT1	0.86609
KRT39	0.86633
C4orf47	0.86639
A1CF	0.8665
ELOVL3	0.86663
CALCOCO1	0.86667
OSGEP	0.86669
FNTA	0.86672
IQCF6	0.86676
CCDC93	0.86692
HOXD1	0.86714
PPA2	0.86714
ERICH2	0.86752
KRTAP9-4	0.86757
GAREM2	0.86769
SAMD9L	0.86775
SCAF4	0.8679
NDOR1	0.86805
SEC31B	0.8682
RNF32	0.86838
PARP3	0.8685
SSNA1	0.86858
PDK2	0.86859
NANP	0.86868
C21orf2	0.8687
SNRPB2	0.86875
RIDA	0.86879
ZNRF2	0.86889
WDCP	0.86897
CREB3L3	0.869
LETM2	0.86905
APBA2	0.86907
PRDM11	0.8693
PAPOLB	0.86949
REC114	0.86949
USP1	0.86969
ATPAF2	0.86972
WASHC5	0.8698
DNAJC9	0.86987
OR4D1	0.86988
CLDN15	0.86989
RPTOR	0.86996
TSPAN4	0.87016
SAMD5	0.87026
MAN2A1	0.87035
CLIP3	0.87044
FANCL	0.87064
TC2N	0.87066
DIRAS1	0.87071
DNAJA3	0.8708
KLHL8	0.87087
PIGT	0.87098
CFAP70	0.87101
TNNI1	0.87102
MIOS	0.87106
CLCN7	0.87116
MYO5B	0.87119
SLC35G4	0.87129
ABHD12	0.87135
ZNF570	0.87137
CYB5R2	0.87169
SNRNP40	0.8717
C19orf25	0.87177
RHOT2	0.87182
AKIRIN2	0.8719
OR52B2	0.87202
COL14A1	0.8721
TANC1	0.87252
SRD5A3	0.87257
MTG2	0.87262
SEC13	0.87271
TTLL3	0.87277
INPP5J	0.87287
PARP12	0.87288
XRN1	0.8729
CELF1	0.8729
UQCRQ	0.87298
MIA2	0.87301
FBXO21	0.87306
NECAB1	0.87308
OR6Y1	0.87313
CCDC71L	0.87318
NOTCH3	0.87332
PSG5	0.87375
FAM19A2	0.87391
HAS2	0.87405
VWC2L	0.8741
EPHA8	0.87421
PLEK2	0.87445
FREM3	0.87458
KRTAP10-4	0.87468
FUT10	0.87496
ADTRP	0.87507
TMEM196	0.87512
TPPP3	0.87523
PGC	0.87533
COPS8	0.87541
EIF3L	0.87556
UBIAD1	0.87562
RHAG	0.87566
C1QTNF9B	0.87572
KDSR	0.87582
PLS1	0.8759
NAMPT	0.87599
DAD1	0.87614
ZNF80	0.87625
CCT7	0.87661
CCDC38	0.87661
SYTL3	0.87673
PPRC1	0.87685
SETD5	0.87689
CCDC88C	0.87689
RBBP6	0.87697
TTPA	0.87703
PCDHB13	0.8772
ZNF853	0.8772
CKAP4	0.87723
PSMD1	0.87728
ZNF350	0.87728
LGALS16	0.87731
CCDC54	0.87751
GLIS1	0.87764
PTP4A1	0.87771
NTN5	0.87776
NSFL1C	0.87784
SMR3A	0.87792
RAB28	0.87802
ART3	0.87819
CDPF1	0.8782
VWDE	0.87832
KRTAP9-1	0.87836
GPHN	0.87851
WDR90	0.87875
IRAK2	0.87876
RASAL3	0.87881
RNF148	0.87895
KRTAP27-1	0.87896
TM4SF1	0.87901
OR14I1	0.87902
ARHGEF16	0.87903
CLMN	0.87905
WDR24	0.87914
ANGPTL3	0.87924
ADH1B	0.87929
SLC26A7	0.87929
FRA10AC1	0.87931
CHCHD10	0.87937
GUCY1A1	0.8795
PDILT	0.87963
SLC8A2	0.87969
OR6C76	0.87988
ASXL3	0.87998
YTHDC2	0.88017
RFC5	0.88023
STEAP1B	0.88025
GHRL	0.88035
MC2R	0.88051
STPG2	0.88052
PIP4P1	0.88053
BAG2	0.88056
FAM180B	0.88066
LAD1	0.8807
TPGS2	0.8807
ACLY	0.88071
KCNIP4	0.88073
PCSK9	0.88082
XKR4	0.88085
ANKK1	0.88089
HAUS6	0.88093
FBXO33	0.88104
RBM33	0.8813
OR4L1	0.88131
LILRA4	0.88135
MMP16	0.88139
HPF1	0.88143
CSN1S1	0.88144
GCM1	0.88152
CCDC30	0.88158
HGD	0.88159
FN3K	0.8817
USP49	0.88173
C1QTNF4	0.88192
BCAS1	0.88203
NFASC	0.8821
HIST2H3D	0.88211
ZNF330	0.88248
ANKLE2	0.8826
ABO	0.88268
FASTKD1	0.88272
SPAG9	0.88277
TBX19	0.88304
VPS35L	0.88304
RASGRF1	0.88307
SNAI2	0.88311
ZDHHC2	0.88314
CYP27C1	0.8833
