GENE	RA
INSIG1	0.73819
DCUN1D2	0.73827
DYNLT1	0.73831
GPX8	0.73837
SYT3	0.7384
HPGD	0.73846
ITGB8	0.7386
PCDHB12	0.73862
GLT6D1	0.73877
NRXN3	0.73901
TUSC2	0.73903
DGCR8	0.73912
PELO	0.73929
RFX8	0.73932
DERL3	0.73933
SYCN	0.73942
NPRL2	0.73945
ACSM4	0.73951
MFSD9	0.73955
RNF103	0.73963
TSSK1B	0.73966
HSD17B7	0.73971
SLC26A8	0.73979
CALN1	0.73984
RMDN3	0.73999
GNA11	0.7401
MYL5	0.74011
CBR3	0.74014
TBC1D20	0.74031
ANAPC7	0.74039
SRA1	0.74043
CYP27A1	0.74045
TIMM8B	0.74051
FUT1	0.74057
BGLAP	0.74071
USP44	0.74071
RTN4R	0.74076
CD37	0.74077
LOC100128905	0.74087
VWA8	0.74091
CUL2	0.74105
C6	0.74108
HYAL3	0.74122
LARGE1	0.74126
SEMA6C	0.74129
DNAJA3	0.74133
AEBP2	0.74147
CYP4Z1	0.74149
LIAS	0.7415
TAF5	0.74157
NCCRP1	0.74162
USHBP1	0.74163
PBXIP1	0.74178
DRC3	0.74186
SRM	0.74187
XIRP2	0.74191
CD9	0.74201
RHOBTB1	0.74216
DRC7	0.74226
DPY19L3	0.74234
KRT3	0.74235
AP2S1	0.74235
TH	0.74243
HKR1	0.7425
PSMA8	0.74264
OR2F2	0.74267
GGPS1	0.74309
MTTP	0.74312
SELENOM	0.74313
MRPL30	0.74314
SLC6A19	0.74317
OR2T1	0.74322
DDB1	0.74325
MROH2A	0.74338
OGDHL	0.7434
TSPAN9	0.74349
TMEM139	0.74361
SSU72	0.74366
C9	0.74376
ZNF703	0.74382
LOC101929519	0.74386
TLN1	0.74393
LDHAL6B	0.74402
CRIPT	0.74408
PENK	0.7441
LOC100131107	0.74416
SOX13	0.74419
TBC1D2	0.74419
MSRB1	0.7442
HTR3D	0.74422
NRIP3	0.74424
PRKACA	0.74424
ST14	0.74431
TMEM267	0.74434
PRRC1	0.74434
BICDL2	0.74448
TDRD3	0.74454
ATP2C1	0.74455
CSNK2A1	0.74464
WDR27	0.74479
ZFP62	0.74485
GCNT1	0.74492
KRT40	0.74506
TFB2M	0.74507
PCDHB14	0.74518
HIP1	0.74522
DDX1	0.74525
C16orf95	0.74533
FAM173B	0.74538
AFF4	0.74538
LAMC2	0.74539
KCNJ14	0.74547
CREM	0.74553
ATCAY	0.74573
DPY19L1	0.74577
ANKHD1	0.74584
ZBTB11	0.74587
AIMP2	0.74593
EEPD1	0.74593
SOX15	0.74607
HMGN3	0.74608
FAM217A	0.74617
LRRC42	0.74619
LNP1	0.74625
GOLGA6L19	0.74625
IGFBP1	0.74635
CDCA7L	0.74641
PLSCR1	0.7465
TMEM26	0.74651
PPP1R9B	0.74652
ANKLE1	0.74661
KIDINS220	0.74662
DMRT1	0.74665
ZNF599	0.74676
PRAMEF26	0.74682
KRTAP4-9	0.74692
ZMYND10	0.74702
TMED7-TICAM2	0.74702
WDR62	0.74715
NPIPB4	0.74716
ANXA13	0.74719
WDFY1	0.74724
ARPC4-TTLL3	0.74733
C6orf203	0.74737
SMG5	0.74751
MBD3L3	0.74751
C11orf42	0.7477
TMEM68	0.74772
GEMIN4	0.74778
TBX20	0.74785
PPP2CB	0.74789
ZNF805	0.7479
PRRX1	0.74799
PCK1	0.74804
GOLGA6L1	0.74842
FAT1	0.74852
GALNTL6	0.74857
TRNP1	0.74859
PIGO	0.74866
FAM102B	0.74883
SAMD11	0.74895
MEST	0.74898
NCAPG	0.74902
GRWD1	0.74914
ST6GALNAC6	0.74917
PMS2	0.74919
CHMP3	0.74926
OR4D1	0.74934
RPL24	0.74951
C16orf91	0.74965
MRPL23	0.74971
CFAP61	0.74982
TRIM11	0.74983
DDN	0.74986
OBP2B	0.74995
RNASE2	0.75001
RPA3	0.75048
TTBK2	0.75051
FAM124B	0.75055
PTPN6	0.75064
INS-IGF2	0.75066
ZCCHC4	0.75067
NFAT5	0.7507
CHRD	0.75071
FRY	0.75073
RPL23	0.75083
MPP7	0.75101
GRM6	0.75104
TKFC	0.75104
NOBOX	0.7511
TMPRSS15	0.75176
CCDC155	0.75188
HRNR	0.75197
ACTN2	0.75203
VGLL4	0.7521
CUL4A	0.75215
SHBG	0.7523
ATP6V0D2	0.7525
KRTAP5-9	0.7525
TRMU	0.75251
GGT1	0.75263
ATP8B4	0.75268
MARC2	0.75277
LYZL1	0.75278
CST11	0.75284
FCN3	0.75288
PRR34	0.75291
LZIC	0.75293
HES6	0.753
CAPN14	0.75308
FBL	0.75311
CDCA2	0.75322
PSG11	0.75335
MYLK3	0.75337
TEP1	0.75338
SDHAF3	0.75352
PDLIM2	0.75355
MBNL2	0.75366
RNF151	0.75382
NXPE3	0.75398
C8orf58	0.75403
DBNDD2	0.75409
MT1G	0.75412
CFI	0.75414
CD55	0.75453
HDDC3	0.75453
PHETA2	0.75457
COMTD1	0.75464
FMNL1	0.75465
FBXW12	0.75466
CES5A	0.7547
DDX11	0.7548
ACSBG2	0.75487
OBSCN	0.7549
AMTN	0.75503
PLA2G10	0.75509
EP300	0.75515
TAGLN3	0.75521
ZNF24	0.75526
WNT1	0.75529
FBXO16	0.75552
GALNT15	0.75554
TNFAIP8L2	0.75558
AKR1C4	0.75558
CBWD1	0.7557
ZNF396	0.75576
ACTA1	0.75582
LOC101928635	0.75583
GTF2H2C	0.75592
UGT1A6	0.75604
DGCR6L	0.75608
MMP16	0.75613
RPS19	0.75625
PARP3	0.75629
NPW	0.75631
HES3	0.75634
SLC35A4	0.75634
CD82	0.75639
ZNF350	0.75639
PCDHB13	0.75644
GC	0.75673
ZBED3	0.75677
RFX3	0.75687
KLK12	0.75689
FNDC3B	0.75695
RSAD2	0.75703
ZC3H7B	0.75705
C7orf50	0.75711
NPIPA7	0.75758
NIM1K	0.75762
OR6N2	0.75768
TUBB4B	0.75775
TIMM44	0.75784
SYNE4	0.75797
DAW1	0.75822
OR52W1	0.75825
HADHA	0.75832
BEND5	0.75851
ZFYVE19	0.75856
FOXO3	0.75863
ACSM1	0.75876
RRP9	0.75884
LRRFIP1	0.75898
TOMM5	0.75903
SMAD4	0.7592
LCE5A	0.75921
LOC101928451	0.75926
HTRA3	0.75931
KIAA1324	0.75934
WIPI1	0.75939
EYS	0.7595
INTS1	0.75956
ATP5MK	0.75957
DBP	0.75981
BSND	0.75985
OR11H4	0.75991
PGM5	0.76001
DQX1	0.76007
PHYKPL	0.76013
RASSF1	0.76031
TSSK3	0.76036
EYA2	0.76045
FOXD3	0.76077
XPO7	0.76079
GJB6	0.76092
TAF12	0.761
GPRC5D	0.76117
LAMC1	0.76121
WNT10B	0.76122
F10	0.7613
MYBL2	0.76134
EIF3F	0.76157
RNASEL	0.76163
QTRT2	0.76163
CYTH1	0.76168
PRKACG	0.7617
TRIOBP	0.76171
COX7B2	0.76173
ZNF605	0.76174
ADAM32	0.76184
RASSF4	0.76207
GFPT2	0.76208
TEPSIN	0.76237
EPB42	0.76241
ARHGAP22	0.76243
FMO2	0.7625
BAHCC1	0.7625
C2orf70	0.7627
BPTF	0.7627
LMTK3	0.76271
IFNK	0.76273
CHMP4C	0.76276
OR6K2	0.76285
DBX1	0.76323
VAMP4	0.76327
NDUFB10	0.76332
ATF7IP	0.76334
UGT2B4	0.7634
NPY5R	0.76347
HNRNPCL2	0.76355
LOC101928436	0.76356
SLC16A1	0.76365
TMEM126A	0.76371
EML4	0.76395
TBL3	0.764
PIGT	0.76425
GIMAP1	0.76429
NDUFAF8	0.7644
DPH5	0.76448
NAA40	0.76459
ALKAL1	0.76492
ATP5PO	0.76494
GTF2E1	0.76505
ANG	0.7651
CRCT1	0.76518
N4BP3	0.7652
UBXN2A	0.76529
IL32	0.76572
OR6K3	0.76573
CABLES2	0.76574
RPE	0.7658
SPATA9	0.7658
TTPA	0.76586
SUCLA2	0.76595
SCARA3	0.76602
KRTAP27-1	0.76603
NPAS4	0.76621
TMEM104	0.76629
CFAP300	0.76636
ARGFX	0.76645
ANGPTL8	0.7665
DCUN1D1	0.76657
PEG10	0.76659
ACTC1	0.76672
FAM69B	0.76673
CCDC144A	0.76694
TMEM186	0.76708
TRIM64B	0.76718
MAPK8IP2	0.76725
TMEM115	0.76734
C5orf46	0.76745
OSTM1	0.76757
SHB	0.76757
GOLGA6C	0.76772
HYAL2	0.76773
MCCC1	0.76773
COX8A	0.76774
MKKS	0.76776
ATOH1	0.76777
FXR2	0.768
SERPINA3	0.76817
GP1BB	0.76834
MARF1	0.76841
RPTN	0.76846
LOC101060825	0.76867
KRTAP21-2	0.76871
FANCI	0.76872
CRK	0.76879
TFEC	0.7688
VPS37A	0.7688
RRM2	0.76885
MT1X	0.76905
PCCA	0.76911
KNOP1	0.76949
SPACA7	0.76954
MYL10	0.76979
ADCY7	0.76983
RAB2B	0.76991
NFASC	0.76995
MBOAT2	0.77002
RPL3L	0.77013
IDE	0.77018
OR5AK2	0.77026
EEF2K	0.77029
MRPS30	0.77041
GAS2L1	0.77042
PIP4P2	0.77047
TIMM21	0.77052
FRG2B	0.7706
RALA	0.77083
ALKBH6	0.77091
P2RX7	0.77117
ARHGEF1	0.77131
HTN1	0.77137
MAST4	0.77147
GSDME	0.7716
CCDC78	0.77174
LRRC52	0.77186
LOC339862	0.77193
FREM3	0.7721
NCAM1	0.77221
KIAA1671	0.77223
ANKRD61	0.77257
ATAD2B	0.77259
SEMA4G	0.77264
SUMO3	0.77267
CEP131	0.77301
PON3	0.77304
TEK	0.77306
SESTD1	0.77317
EID2B	0.77325
SLC20A1	0.77326
LMOD1	0.77337
LNPK	0.77343
C20orf144	0.77356
SAP130	0.77365
STOML2	0.77403
DNAJB3	0.77418
LINC01621	0.77456
C16orf87	0.77461
PABPC1L	0.77467
GRIK4	0.7747
CRYBB2	0.77471
ZNF534	0.77472
MFSD8	0.77476
TMEM170B	0.77479
NPM3	0.77494
TAF5L	0.77507
BAALC	0.77507
CYP1A1	0.77511
HMGCS1	0.77514
HIST2H3C	0.77526
HIST2H2AA3	0.77543
ENPP7	0.77545
NPY1R	0.77559
RPS2	0.77565
KRTAP4-11	0.77565
HERPUD2	0.77566
MAN2A2	0.77575
PDPK1	0.77582
M6PR	0.77608
GNG8	0.77615
NUP133	0.77617
EGR1	0.77618
EID3	0.77618
TRIM50	0.7762
MBLAC2	0.77634
DKK3	0.77637
P3H1	0.77648
MAMSTR	0.77657
LARP4B	0.77658
DHH	0.7766
FGF8	0.77671
OR10G2	0.77672
CALHM5	0.77678
KRTAP4-8	0.77679
C17orf98	0.77691
METTL2B	0.77705
NOD1	0.77718
ACTL10	0.77721
MRPL32	0.77722
ADAMTS1	0.7773
ZBTB8A	0.77735
C7orf25	0.77741
PRPF4B	0.77754
SLC44A5	0.77756
YEATS4	0.77759
GIMAP8	0.77767
GMFB	0.77772
SPA17	0.77773
STAMBPL1	0.77776
PIEZO1	0.7779
CCAR2	0.77792
MAX	0.77793
RIMS1	0.77803
NOB1	0.77809
MFSD6L	0.77824
ANKHD1-EIF4EBP3	0.77826
CRYGA	0.77829
SETD5	0.77841
TRIM67	0.77844
PLK4	0.77867
MCOLN2	0.77869
CASP9	0.77882
MAPK4	0.77882
SSBP1	0.77886
THAP1	0.77886
OR6C75	0.7789
IQCF1	0.77913
C4orf19	0.77923
UGT1A7	0.77927
PFAS	0.77928
BTBD7	0.77937
AADAT	0.77948
CYP4F12	0.77954
TRMT61B	0.77956
OSBP2	0.77961
ADCY6	0.77962
ACOD1	0.78002
P4HA3	0.78008
GHRL	0.78018
KCNMB4	0.78024
SCFD1	0.7804
RALGAPB	0.7804
RNF139	0.78053
REXO2	0.78055
SCMH1	0.78058
CALCR	0.78063
FIP1L1	0.78064
TSPAN8	0.78067
CRH	0.78079
LTB4R2	0.78085
ERGIC2	0.78093
IQUB	0.78094
CXCL9	0.78117
OR2L13	0.7813
NECAB1	0.78133
HEPN1	0.78136
NDST3	0.7815
TEF	0.78154
OR1F1	0.78156
SERPINA6	0.78158
FKRP	0.78162
TESK1	0.78166
PRDM13	0.78181
DEPP1	0.78188
PRIMA1	0.78192
CNN2	0.78192
ADAM20	0.78225
CHD6	0.7824
CPNE3	0.78252
PPDPF	0.78254
LOC101929211	0.78257
TMEM259	0.7826
SNCAIP	0.78261
CLMN	0.78261
CCDC91	0.78266
ENTPD7	0.78273
ALDH1A2	0.7829
INTS7	0.78304
SGPL1	0.78304
VPS33A	0.78309
CDC42EP2	0.78335
UGT1A9	0.78341
RORB	0.78342
UBE2H	0.78349
C11orf80	0.78359
TRMT12	0.78361
SPIRE1	0.78367
C1orf50	0.78371
ARPC3	0.78377
SRD5A3	0.78393
TRAPPC3L	0.78395
CD74	0.78396
NFYA	0.78403
ANKRD40	0.78409
APBA2	0.7841
HAGHL	0.78418
TMPRSS11B	0.78422
TLK2	0.78449
GABPB2	0.78461
TMEM61	0.78477
GFER	0.78493
DNAJC17	0.78496
MUC4	0.78503
UGT2A3	0.78511
COL17A1	0.78514
RHOT2	0.78515
OSTF1	0.78545
ANAPC10	0.78547
HAPLN2	0.78552
CLU	0.78554
ALDOC	0.78568
GGACT	0.78569
SMC2	0.78587
POLQ	0.786
CKM	0.78603
FZD8	0.78607
ASTN1	0.78609
PCMTD2	0.78615
C12orf60	0.78631
C11orf44	0.78637
OBP2A	0.78645
DCAF16	0.78652
GPATCH1	0.78662
TMEM176A	0.78672
GNAO1	0.78677
TMEM134	0.78683
PHGDH	0.78698
OSBP	0.78701
MALRD1	0.78706
CASC4	0.78706
CNEP1R1	0.78729
ZNF621	0.78739
GJA8	0.78743
C21orf91	0.78748
GJA3	0.78752
FUT10	0.78762
ZC3H13	0.78763
EPHB2	0.78765
HSPA5	0.78775
NARS	0.78777
NKX2-6	0.78779
KRTAP15-1	0.78788
KRTAP13-3	0.78788
AGAP1	0.78798
MZF1	0.78798
NR2F6	0.78806
PRR20A	0.78808
EEF1A2	0.7881
RIPK2	0.78825
FAM214B	0.78835
CCDC191	0.78841
BLOC1S2	0.78841
ZNF624	0.78843
ZNF284	0.78844
ZCCHC8	0.78853
DRG2	0.78854
SREK1IP1	0.78861
SPINK1	0.78882
SCP2D1	0.78893
WSB1	0.78895
ARHGEF28	0.78897
OLFML1	0.78907
RANGAP1	0.78911
GABBR2	0.78913
ZNF598	0.78944
ZNF12	0.7895
LOC388780	0.78954
FCGR1A	0.78958
CMYA5	0.78959
MTCH2	0.7897
CEP97	0.78978
ZBTB16	0.78983
DNMBP	0.79007
ZNF80	0.79016
ASXL2	0.79033
ATAD3A	0.79039
DUSP6	0.79041
FBN2	0.79058
E2F1	0.79059
SULT6B1	0.79063
ADIPOQ	0.79066
PLXNA1	0.79071
ASIC1	0.79072
SEPT7	0.7908
KCTD12	0.79083
NR4A3	0.79088
ALX4	0.79119
MLNR	0.79129
OLA1	0.79146
SOHLH2	0.79149
KIAA1147	0.79171
XXYLT1	0.79172
GABRB3	0.7918
SMG1	0.79188
DHRS1	0.79194
GRIN3B	0.79196
STRN4	0.79204
PI4K2B	0.7924
TICAM2	0.79247
NFAM1	0.79254
NTRK3	0.79269
RGS7	0.79293
LMO3	0.79297
TTLL2	0.79299
RPUSD2	0.79303
INSM2	0.79321
C1S	0.79334
CCT5	0.79348
ZNF765	0.7936
RGS8	0.79364
COX10	0.79372
PCID2	0.79374
BTF3	0.79376
CDON	0.79379
ZNF556	0.7938
COPS5	0.79388
PLEKHG3	0.79394
KDSR	0.79404
PARG	0.79419
URB2	0.79422
FAR2	0.79445
CEL	0.79453
AANAT	0.79463
CENPB	0.79463
RCE1	0.79464
TPD52L3	0.79466
ADAMTS6	0.79474
EIF4A2	0.79489
IL18R1	0.79504
ZC3HAV1L	0.79504
OR5P3	0.79511
RPL18	0.7952
GRIP2	0.79535
EIF2AK3	0.79562
KIF13B	0.79575
PON1	0.79577
PROKR1	0.79578
ZNF133	0.79583
LTB4R	0.796
NOX4	0.79602
MDGA2	0.79616
MYO1B	0.79622
RNF185	0.79629
SAMD5	0.79633
HSF2BP	0.79635
MCF2L2	0.79649
RADIL	0.7966
MON2	0.7966
ANKRD46	0.79661
NMRK1	0.79663
TEX37	0.79695
ASB14	0.79703
LOXL2	0.79705
HCN4	0.7971
SLC15A4	0.79761
HIST2H2AA4	0.79765
ANKRD18A	0.79773
LRFN4	0.79779
YAP1	0.79806
AAED1	0.79813
KCNA4	0.79843
METTL11B	0.79846
CCL13	0.79869
LOC388849	0.79872
YWHAE	0.79879
MITF	0.79884
CMA1	0.79887
FUOM	0.79894
COX15	0.79902
IGSF9	0.7991
CCDC32	0.79918
MYH13	0.79942
CENPJ	0.79944
NAIP	0.79949
ZWINT	0.79975
DYNLL2	0.79987
KRT77	0.79988
MPHOSPH9	0.79988
PXMP2	0.79991
LALBA	0.79993
LOC101927572	0.79998
DAB2	0.80013
GIMAP5	0.80015
GRID2	0.80017
C12orf57	0.80021
CLDN19	0.8003
MEFV	0.80042
CTNNB1	0.80054
CYP4B1	0.80057
NQO1	0.80065
UGT1A8	0.80075
GNRH1	0.80075
C12orf65	0.80075
MDFI	0.80079
MUM1	0.80093
ADPRHL1	0.80107
SLC2A7	0.80114
CRHR2	0.8013
FIBCD1	0.80144
TENT4B	0.80146
TMEM72	0.80154
LPIN1	0.80155
EGR3	0.80156
EIF2AK1	0.80158
RASIP1	0.80163
MFF	0.80179
HSD11B2	0.80193
CST8	0.80193
HRASLS	0.802
NECAB3	0.80207
PSAPL1	0.80231
UMPS	0.8024
TMEM244	0.80248
CHRNA6	0.80248
CAP2	0.80251
ARRDC1	0.80252
MCM3AP	0.80254
RAD51	0.80259
SIL1	0.80262
FAM198B	0.80267
GOLGA8R	0.80279
MTSS1L	0.80284
ERG28	0.80298
IRAK2	0.80305
CFAP299	0.80314
RTL6	0.8032
NXPE2	0.80324
OR52N4	0.80336
FDXACB1	0.80336
ALPL	0.80338
MRAS	0.80364
OTUB1	0.80372
SHISA2	0.80377
ACLY	0.80396
CCSER2	0.80405
EXTL2	0.80421
RFPL4B	0.80421
SLC7A5	0.8043
GAR1	0.8044
H1F0	0.80451
CEP78	0.80472
FAM120A	0.80483
ZNF648	0.80489
NOXO1	0.80507
ZNF22	0.80517
ESRRG	0.80522
ALG9	0.80527
OGA	0.80531
PHF12	0.80539
NXPE4	0.80542
LOXL1	0.80546
GALR3	0.80571
RORA	0.80572
C1QTNF3	0.80582
BBS2	0.80584
AP3S2	0.80586
PGAM5	0.80587
ATP2A2	0.8059
GAN	0.80595
SDC1	0.80599
GTSE1	0.80622
COPS3	0.80638
ITGA3	0.80645
CCDC154	0.80647
CYTH2	0.80662
TEAD2	0.80678
CCT3	0.80691
TCEANC2	0.80694
CCDC61	0.80697
SYNGR3	0.80707
PAXBP1	0.8072
ATAD3B	0.80739
CCND3	0.80742
RAPGEF5	0.80771
BBX	0.80777
BMP8B	0.8078
AHDC1	0.80783
MYOD1	0.80792
ASPH	0.80809
SHISAL2B	0.80818
HEPACAM	0.80819
ZNF286A	0.80829
LOC101927767	0.80849
CYP8B1	0.80851
KRTAP13-4	0.80854
ABLIM2	0.80855
HIST2H3A	0.80865
COQ3	0.80869
PREX2	0.80873
SYT13	0.80876
PRR20C	0.80898
PARN	0.80905
FXYD5	0.8092
BCAT2	0.80924
ELAVL1	0.80928
ZNF554	0.80941
RBP2	0.80943
PTX4	0.80943
TMEM126B	0.80951
CDH1	0.80954
TATDN2	0.80959
GTF2F2	0.80985
SLC7A8	0.80989
C1QTNF1	0.80997
ROPN1	0.81004
NT5DC3	0.81009
OR51T1	0.81021
VSX1	0.81021
P2RX6	0.81029
THAP7	0.81037
AGA	0.8106
RNF103-CHMP3	0.81062
PISD	0.81062
C8orf88	0.81111
ING4	0.81122
COA6	0.81131
C16orf82	0.81152
DSCAML1	0.81161
TAAR1	0.81191
SPTLC3	0.81195
HCN2	0.81196
ZNF761	0.81199
APOC4	0.81202
ADAMTS15	0.81212
TRIM6	0.81227
LEP	0.81228
IYD	0.81234
ZNF804B	0.81244
ZNF570	0.81254
MPP6	0.8126
RASAL3	0.81261
SERPINA12	0.81265
MKRN3	0.81266
CST1	0.81267
PLEKHG5	0.81284
MIOS	0.8129
TRMT10A	0.81293
ADH4	0.81297
EDC3	0.81305
ABCB10	0.81309
ROBO4	0.8133
SNCA	0.81333
NMNAT1	0.81339
RFC3	0.81348
UNC45A	0.81374
TSC2	0.81376
ZBTB7C	0.81377
ABHD17A	0.8138
THPO	0.81387
ADGRG3	0.81411
TRIM22	0.81416
NUDT9	0.81432
GUK1	0.81438
TGFB1	0.81445
CPN1	0.81446
SMCHD1	0.81451
CDH9	0.81458
MROH9	0.81484
EARS2	0.81495
STATH	0.81507
ABCG2	0.81515
ZNF813	0.8152
MRPL34	0.81525
IZUMO4	0.81531
ZDHHC1	0.81533
BACH1	0.81546
NPIPA3	0.81547
LGALS2	0.81561
RGS17	0.81571
SAMD14	0.81574
C11orf1	0.81596
PEX2	0.81604
TRIM49D1	0.81629
GPR6	0.81643
LOC100129924	0.81644
TRIM44	0.81646
SASH1	0.8166
SNHG28	0.81677
CNIH1	0.81682
AMPH	0.81703
GDF9	0.81718
MCFD2	0.81729
MYO1E	0.81729
CHMP4B	0.8174
DIABLO	0.81761
TIMM23	0.81768
LOC285500	0.8178
ADAM21	0.81782
FAM222A	0.81794
CUTC	0.81813
OR56B1	0.81813
ABCB4	0.81814
NUB1	0.81814
RBCK1	0.81815
PAMR1	0.81817
MSS51	0.81854
TOX4	0.81866
IKBIP	0.81868
TES	0.81874
TMX4	0.8189
S100PBP	0.81917
SLC30A7	0.8192
B9D2	0.81928
KCNG3	0.81932
PLPP2	0.81933
LOC101927503	0.81934
MS4A3	0.81936
TMEM65	0.81963
NEK11	0.81976
PPIE	0.82012
CLOCK	0.82012
NBAS	0.82018
NPM1	0.8203
HNRNPA1	0.82034
NCEH1	0.82042
CXCL10	0.82043
LOC101929748	0.82045
CLRN1	0.82056
ENO2	0.82066
ABHD8	0.8207
DYNC1I1	0.82101
COX8C	0.82101
ACSM2B	0.82104
DYRK1A	0.82108
CEP68	0.82115
C8orf37	0.82124
SLC35G3	0.82138
ZMYND12	0.82155
LRTM2	0.82162
NMNAT3	0.8219
RMDN2	0.82193
ZFAND1	0.82214
MYH4	0.82217
INPP5J	0.8222
TELO2	0.82228
IRGQ	0.82235
SLC6A6	0.82236
PLPBP	0.82236
GCNT2	0.82243
PEX3	0.82253
TBC1D32	0.82254
TMPRSS9	0.82284
CTSH	0.82287
ANKRD35	0.82291
KCTD9	0.82291
GCOM1	0.823
TSACC	0.82302
LOC100506571	0.82302
RIC3	0.82305
SLX4IP	0.82313
MAP1B	0.82325
TRA2A	0.82325
TIMM22	0.82344
KRT84	0.82346
UGT1A10	0.82348
ZNF576	0.8235
CA1	0.82351
FLJ20712	0.82355
CSPP1	0.82362
ID2	0.82384
C14orf132	0.82391
RAB22A	0.82393
ELP6	0.82421
CRYGB	0.82429
MGME1	0.8243
JMJD4	0.82435
TCF3	0.82439
DDA1	0.82448
AP2A2	0.82449
RPS14	0.8246
RHBDL1	0.82471
PAEP	0.82472
PRELID2	0.82473
EIF3L	0.82478
PPCDC	0.8249
CELF6	0.82493
ZNF337	0.82503
ALOX12B	0.82506
TMEM184A	0.82507
LMBRD1	0.82521
CA5A	0.82529
KRT82	0.82536
GCAT	0.82547
CLEC5A	0.82568
USP31	0.82586
ZNF91	0.82594
CELA2B	0.82597
SELENOO	0.82599
DUSP27	0.82612
TTL	0.82612
BTBD10	0.82617
PPCS	0.82626
OR52J3	0.82632
NSMCE3	0.82638
EPSTI1	0.82644
MRPS18C	0.8265
TMEM59	0.82664
POLR2F	0.8267
C10orf25	0.82689
C6orf132	0.82691
ARPIN	0.82707
RNF208	0.82718
BRINP1	0.82728
ETV4	0.82734
FJX1	0.8275
ACTR1A	0.82762
ECT2	0.8277
LOC101927435	0.8277
AP5S1	0.8277
GPATCH11	0.82772
AKR1B1	0.82775
KBTBD13	0.82781
JPH3	0.82787
MSANTD2	0.82808
TMIE	0.82809
CCDC129	0.82816
ANKRD54	0.82818
RNF170	0.82824
LAMA5	0.82828
NSUN5	0.82832
PRR20B	0.82832
SPINDOC	0.82841
CLCA1	0.82846
CCDC50	0.82865
HIST2H2BF	0.82875
C10orf99	0.82889
PPIH	0.82922
APOE	0.82941
PPP2R2B	0.82977
TMEM270	0.82995
TCTE3	0.82999
TFPI	0.83008
HYKK	0.83027
SPDYE18	0.83033
ANKS4B	0.83046
NR4A1	0.83052
LMBR1L	0.83055
GJC2	0.83061
PCDH10	0.83064
RPL9	0.83078
CEP126	0.83086
ZFC3H1	0.83088
ASGR1	0.83112
SCGB1D1	0.83113
COLGALT2	0.83131
PPP1R26	0.83134
SNAPC3	0.83136
C5orf34	0.83147
ITGA4	0.83157
UCK1	0.83174
NMT2	0.83174
PIWIL3	0.83181
NPNT	0.83185
SULF1	0.83193
ANKRD34C	0.83227
C9orf72	0.83268
ZNF341	0.83296
PLSCR2	0.83303
PKHD1L1	0.83305
FUT2	0.83309
OFCC1	0.83312
NALCN	0.83327
RBAK	0.8333
BCL2L14	0.83336
CCT7	0.8334
PCBP3	0.83359
CCKBR	0.83369
RCOR2	0.83372
PPM1D	0.83374
TEAD4	0.8338
CRYBB3	0.83391
IGFL1	0.83394
PAQR3	0.83395
OR6C1	0.83402
PIK3C3	0.83407
TAGLN2	0.83408
ASB15	0.8341
LHFPL3	0.83411
NPTN	0.83423
PRR23C	0.83448
ATL3	0.83452
MAP3K6	0.83455
KCNK3	0.83455
SLC35G1	0.83465
SCN1A	0.83474
LYSMD4	0.83475
C2orf48	0.83483
DOCK5	0.83484
CACNG2	0.8349
GYPB	0.83495
DKKL1	0.83498
TMEM181	0.83499
C21orf2	0.83507
GCM1	0.83518
KLHL11	0.83519
KCNC1	0.83524
P3H4	0.83526
PIGZ	0.83527
LOC101928793	0.83546
PSMG3	0.83546
SVBP	0.8355
GRAMD1C	0.83594
ANXA8	0.83601
ZNF770	0.83611
SPHK2	0.83614
ODF2L	0.83621
XKR3	0.83624
CTC1	0.83626
CEP83	0.8364
GUCY2D	0.83643
GOLGA6D	0.83655
MBL2	0.83659
SPG11	0.83682
GUF1	0.83686
WBP11	0.83689
RASL12	0.83694
CLIP3	0.83704
DOCK3	0.83711
PCDH8	0.83715
ETF1	0.83717
GRIN2A	0.83741
CACNA2D1	0.83745
KRTAP10-1	0.83745
CHADL	0.83749
COL6A2	0.8376
BCAT1	0.83761
L3MBTL2	0.83786
KRTAP9-7	0.83787
SLC25A28	0.83791
ABCA7	0.83792
ZNF143	0.83813
ZNF174	0.83815
HIST2H3D	0.83816
HIST2H4A	0.83816
OR6C3	0.83829
CPNE8	0.83839
GLIS1	0.83843
ZNF569	0.83843
SGMS2	0.83849
RIOK2	0.83849
ADRM1	0.8386
PLA2G3	0.83868
RAD23B	0.83873
NEO1	0.83876
MYO5B	0.83877
PRSS50	0.83885
TRPV4	0.83886
KLHL10	0.83891
LOC731631	0.83901
CLCN7	0.83905
KDM3A	0.83924
MMP14	0.83925
NOS1AP	0.83926
TDRD5	0.83926
KLHDC3	0.83943
PACS2	0.83946
SYT1	0.83956
ABCB1	0.83958
LOC401052	0.8397
CMTR2	0.83974
FER1L6	0.83978
POLE4	0.8399
LOC101928991	0.83995
MRPL36	0.84
EN2	0.84002
FAM83E	0.84024
TPGS2	0.8403
GRM5	0.84031
IL37	0.84052
MAML2	0.84058
KCNB1	0.84063
DCT	0.8407
EIF4EBP3	0.84071
CHURC1-FNTB	0.84071
RRBP1	0.84076
TPTE	0.84082
ITGA1	0.84111
RHOT1	0.84117
B4GALNT3	0.84118
FAM196A	0.84123
RLBP1	0.84125
