GENE	RA
STPG3	0.77751
TMEM159	0.77761
CLDND1	0.7778
SLC38A10	0.77785
NFYB	0.77809
DCAF7	0.7782
XIRP2	0.77846
TMEM235	0.77847
GLDN	0.77851
OPA3	0.77858
NAPB	0.77868
RSPO3	0.7787
EIF4E1B	0.77889
THOP1	0.77894
ORC6	0.779
NAMPT	0.77904
KRTAP9-8	0.77914
TAB2	0.77942
HTR6	0.77945
ENY2	0.77945
CBS	0.77974
NOBOX	0.78
AIFM3	0.78044
MARCH6	0.78046
SGCD	0.78048
SDCBP	0.78057
KRTAP20-2	0.78057
TGDS	0.78078
GMPR	0.78081
CDC42EP1	0.78085
ZMYND10	0.78095
ZDHHC1	0.78103
GPR4	0.78105
C16orf91	0.78108
FBXW12	0.78115
CALN1	0.78123
RAB21	0.78123
ZNF407	0.78124
ATP12A	0.7813
ANAPC7	0.78131
TMEM79	0.78162
P4HA3	0.78176
PLEKHF2	0.78184
KRTAP29-1	0.78191
OR6C75	0.782
NFAM1	0.78209
FGFR3	0.7821
CACNA1H	0.78218
PDGFD	0.7827
GTF2H2	0.78296
CFAP97D1	0.78297
OR6C1	0.78303
KBTBD13	0.78305
TAC4	0.78313
CD276	0.78329
ITGA3	0.78341
SH3GL3	0.78359
CLEC19A	0.78416
ERLIN1	0.78418
QPCT	0.78425
TMX4	0.78444
PDYN	0.78459
CNEP1R1	0.78466
ZBTB16	0.78479
SAMD5	0.78497
FAM102A	0.78497
RHBDD3	0.78503
ZNF326	0.78509
C8orf86	0.78558
CCNDBP1	0.78563
MYH11	0.78564
SLC16A7	0.78565
TUBE1	0.78566
OR2T2	0.78579
RPUSD2	0.78599
MCCC1	0.78602
NMNAT3	0.78606
INS-IGF2	0.78608
WDR27	0.78613
UNC13A	0.78629
ACVR1B	0.78638
MS4A2	0.7864
DAPK3	0.78645
CYP4F22	0.78654
KRTAP9-9	0.78655
KRTAP9-6	0.78658
SPAG16	0.78667
FCHO1	0.7867
SMG5	0.78676
RMDN1	0.78682
RALGAPA2	0.78689
TSPAN17	0.78693
PCDH17	0.78714
GATA5	0.78717
CYP4F3	0.78724
FNDC7	0.78732
C6orf120	0.78777
NQO1	0.78779
OR10K2	0.78788
SPRTN	0.78791
HSPA12A	0.78796
PHF10	0.78812
ZNF614	0.78816
FSIP2	0.78821
LMO3	0.78825
PKD2L1	0.78846
WDR37	0.78865
PRC1	0.78868
IKBIP	0.78869
OR2W3	0.78871
CRYBA4	0.78887
HIST2H3C	0.78892
KIAA1522	0.78908
SPTB	0.78908
TEX15	0.78917
ADCY7	0.7895
WISP3	0.7896
RGS17	0.78966
KRTAP9-2	0.78969
GRAMD1A	0.7898
FAM187B	0.78996
GAREM2	0.79011
KCNJ14	0.79025
VAMP1	0.7903
MYL10	0.79037
ANGPT2	0.79043
ESRRG	0.79057
RET	0.79067
PRR20B	0.79083
BLOC1S6	0.79099
KRTAP9-4	0.791
MCOLN2	0.79104
SLC22A3	0.79107
LYSMD1	0.79115
LCMT1	0.79128
B9D2	0.79142
GNPAT	0.79143
RFPL3	0.79144
SLC7A4	0.79153
ERG28	0.79159
NEK11	0.79163
PPM1N	0.79176
TRIM64B	0.7921
IGF2	0.79213
GRASP	0.79219
RNF103	0.79227
TDRD12	0.79241
CAVIN3	0.79244
CP	0.79246
FAM102B	0.79258
IGSF5	0.79269
SMN1	0.79275
NPBWR1	0.79279
SULT6B1	0.79286
ANKS4B	0.79299
MIOS	0.79306
AQR	0.79322
FAM166A	0.79325
PRR16	0.7937
TAGLN3	0.79371
ABCC10	0.79383
SLC39A3	0.79402
WNT10A	0.79411
JMJD4	0.79413
KRTAP15-1	0.79456
L3MBTL2	0.79469
BACE2	0.79489
C3orf33	0.79498
KLHL11	0.79498
NCF2	0.79511
LXN	0.79519
AKR1D1	0.79526
ZNF423	0.79535
SLC7A2	0.79542
UNC45B	0.79554
CCDC93	0.79556
CCKBR	0.79563
KRTAP23-1	0.79566
SOD1	0.79587
RPS6KC1	0.79595
XIRP1	0.79595
KIF20B	0.79598
CWC25	0.79608
UNC13C	0.79645
C15orf62	0.79656
LAMP3	0.79657
PNPO	0.79662
RPTOR	0.79662
MFSD6L	0.79696
LPAR5	0.79708
KRT40	0.79717
SORBS3	0.79718
C16orf45	0.79722
KPNA5	0.79725
BAALC	0.79732
TEAD2	0.79744
HR	0.79757
RCOR2	0.79758
TCERG1	0.79761
STX2	0.79797
GPX2	0.79811
ATXN10	0.79812
LTA4H	0.79829
TMEM218	0.79835
SERF1A	0.79842
CERKL	0.79844
TPGS2	0.7985
SCP2D1	0.79852
ROPN1	0.79871
ARL6IP5	0.79877
CHRNA6	0.7988
ZFAND5	0.79887
DYNC1I1	0.79898
SLC37A2	0.79898
ANKRD46	0.79905
DIMT1	0.79913
ADCY6	0.79917
BIRC3	0.79919
KCNG3	0.79927
HYAL4	0.79931
DUSP3	0.79938
OSBP	0.79941
PLXNA1	0.79951
CABLES2	0.79954
DNAJC30	0.79962
ATP8B4	0.79969
JPH3	0.80027
POLE	0.80031
CALHM5	0.80043
HIST2H2AA3	0.80065
KCNT1	0.80068
SYDE1	0.80078
OPRD1	0.80097
ORC5	0.80104
LHX1	0.80105
REEP4	0.80118
PICK1	0.80134
BUD23	0.80141
NIM1K	0.80142
BEGAIN	0.80143
PGC	0.80152
NUP153	0.80162
TSACC	0.80163
INHBA	0.80193
STN1	0.80193
GCLC	0.80207
FAM229B	0.80251
PLA2G3	0.80271
HEATR3	0.80288
C21orf62	0.80302
CCDC65	0.80307
TNFAIP8L2	0.80316
VWA8	0.80332
RFX2	0.80337
CCDC169	0.80387
SYNGR3	0.8039
OR10A3	0.80398
MLNR	0.8042
TTC39B	0.8043
ZNF91	0.80433
FAM120B	0.80446
RASL12	0.80459
DPPA3	0.80464
OR4D11	0.80465
AMDHD1	0.8048
LACC1	0.80489
PDE2A	0.80508
SLC51B	0.80528
MKI67	0.80531
CD27	0.80538
SYNE1	0.80558
IER5	0.80564
CLDN17	0.80567
F5	0.80573
GJA5	0.80574
IGFL3	0.80586
PRR15L	0.80594
VAT1L	0.80603
ENPEP	0.80615
CYP4F8	0.80621
CYP1B1	0.80622
CCDC122	0.80627
PCCA	0.80643
TRIM67	0.80656
CST8	0.80671
SDC1	0.80687
UGT1A7	0.80688
TMEM106B	0.80737
GBP6	0.80739
ARSA	0.80743
VTI1B	0.80758
CELF6	0.80771
CYP2C8	0.80776
ZNF561	0.80784
GGACT	0.80788
ESYT3	0.80821
KCTD4	0.80852
TMEM115	0.80855
NDST3	0.80873
LCN9	0.80874
NDE1	0.80878
TMEM68	0.80893
MRPL51	0.80895
KCNIP2	0.80901
NXPE2	0.80913
KCNA1	0.80913
RWDD4	0.80914
SLC19A2	0.80949
KRTAP4-6	0.80951
C1orf131	0.80958
RRH	0.80979
ZNF200	0.80984
KRTAP2-3	0.80985
ASTN1	0.81002
ZNF675	0.81008
IZUMO3	0.81021
CHADL	0.81026
ZNF841	0.81033
RAD18	0.81041
ACTC1	0.81047
RTCB	0.81053
CAPN14	0.81059
GPR150	0.81068
ABCB10	0.81081
TMC8	0.81082
FANCD2OS	0.81087
ADD2	0.81104
EIF5	0.81123
TMEM267	0.81141
CCDC154	0.81163
CHUK	0.81164
HDDC3	0.81164
FAM124A	0.81171
MS4A3	0.81191
KRTAP2-4	0.81203
INPPL1	0.81207
TBC1D21	0.81215
MDFI	0.8122
DNMBP	0.81233
CFI	0.81236
GFM1	0.81244
HAL	0.81253
TTC5	0.81253
IMPAD1	0.81261
PNOC	0.81271
ZNF691	0.81289
OTX2	0.81298
OR10H4	0.81302
INSIG2	0.81306
CYP19A1	0.81339
JRKL	0.81348
IGFL4	0.81356
PAPOLB	0.81359
CSPP1	0.81374
LEP	0.81382
ARHGEF5	0.81383
MDGA2	0.81386
RPL27A	0.81393
VHLL	0.81397
PDCL	0.81397
CCDC97	0.81427
KRTAP20-3	0.81451
HMGCS1	0.81468
SDAD1	0.8147
USP45	0.81477
SYCE1	0.81509
CLCN7	0.8152
SHANK3	0.81546
RNF170	0.81547
NTHL1	0.81561
CYP4F11	0.81569
PRR14L	0.81575
SACM1L	0.81605
NSD3	0.81652
ZBTB11	0.8166
KLHDC7A	0.81681
ALDH3A1	0.81684
DPP9	0.81685
ABLIM2	0.81686
OR2G3	0.81697
ALDH1A2	0.81712
PNLIPRP1	0.81714
HENMT1	0.81716
TBC1D9	0.81719
FAM162B	0.81732
TSTD3	0.81751
PARG	0.81762
SMG1	0.81773
TRAPPC3L	0.81774
LARP6	0.81774
EPC2	0.81783
EPOP	0.81788
CCL25	0.81795
LZTR1	0.81801
METTL3	0.81804
CACNG3	0.81817
KRTAP13-4	0.81828
ENTPD7	0.81838
OR6C3	0.81858
FEZF1	0.81865
PRR25	0.81879
DOC2B	0.81907
MMP25	0.81921
TMC6	0.81929
GALNT18	0.81955
YARS	0.81973
SLC3A1	0.81992
SASH1	0.81994
CHRNB3	0.82027
ARHGEF28	0.82031
SCAMP5	0.82042
CUTC	0.82044
ZNF605	0.82058
SCARB2	0.82067
ZNF765	0.82072
MRM1	0.82074
RFC5	0.82078
TUT7	0.82087
SH3TC1	0.82088
KIFC3	0.82096
LRFN5	0.82113
HNMT	0.82167
EXOSC10	0.82174
HOOK1	0.82181
EXOC8	0.82205
SLC26A8	0.8221
CBLN2	0.82213
OR52B2	0.82223
RHEBL1	0.82234
LGR4	0.82241
KRTAP3-3	0.8225
SEMA6C	0.82251
EYA2	0.82254
TRIOBP	0.82254
KDM3A	0.82261
MRPL23	0.82267
SOCS4	0.82267
VPS50	0.82277
LGI3	0.82283
HIST2H2AA4	0.82304
TAPBPL	0.82306
RANGAP1	0.82323
TOMM70	0.82324
NUTM2G	0.82341
MYO5B	0.82352
FAM120A	0.82368
RAPGEF5	0.82381
INTS1	0.82382
SLC16A1	0.82385
PIGP	0.82392
DCUN1D1	0.8241
TFEC	0.82418
RALGAPB	0.82422
PNMA2	0.82432
OR2T3	0.82491
GCHFR	0.82501
RAB2B	0.82513
DRC7	0.82514
RAB15	0.82516
LMBR1L	0.82554
DHH	0.82571
TAS1R2	0.82589
ADAMTS6	0.82597
FAM160B2	0.82603
CD9	0.82607
RFESD	0.82622
UPP1	0.8263
RHOT1	0.82635
GLMP	0.82643
CCDC42	0.82647
BEND3	0.82648
MYH13	0.82649
AKR1C4	0.82694
SLC6A6	0.82704
NUDT18	0.82704
TENT4B	0.82723
MC2R	0.82746
SORBS2	0.82755
ZBTB7C	0.82772
PIP4K2B	0.82787
GAPDH	0.8279
ZNF236	0.82793
ALOX15B	0.82814
OR52B6	0.82819
CISD3	0.82828
CCDC15	0.82838
GPR157	0.8285
SLF2	0.82865
MUC20	0.8288
GPBP1	0.82887
KNOP1	0.82911
PCGF2	0.8292
KRTAP1-1	0.82922
BPI	0.82936
TRIML1	0.82956
RUNX1T1	0.82963
C8orf88	0.82981
PUM3	0.82989
MANSC1	0.82992
WDR24	0.8301
ZNF337	0.83012
C20orf144	0.83027
HDGFL1	0.83048
ZNF24	0.83061
UGT1A4	0.83072
HIST2H3A	0.83073
C17orf99	0.83073
FREM2	0.8308
MAP1S	0.83084
OR11H4	0.83105
LTBP1	0.83151
OR5C1	0.8316
DHFR	0.83162
TFAP2A	0.83178
OR5H6	0.83181
GNB3	0.8319
VASP	0.83194
COX15	0.83199
OR2G2	0.83202
GPR15	0.83207
OR11H6	0.83235
TMEM184A	0.83238
PRUNE2	0.8325
PITX2	0.83253
TBC1D2	0.83266
MFNG	0.83298
DSCAML1	0.83309
PGLYRP1	0.83333
GABRB3	0.8334
THAP7	0.83341
C9orf153	0.83359
DAD1	0.83359
B4GALNT3	0.83362
COX8C	0.83366
PIK3CG	0.83383
CCT5	0.83407
ACSBG2	0.83411
CNGA4	0.83422
MCPH1	0.83438
SLC7A13	0.83438
ARGLU1	0.83446
MGST3	0.83449
PDLIM2	0.83457
KRT85	0.83478
SUCLA2	0.8348
NPTN	0.83487
SPATA9	0.83502
NCAPD2	0.83524
TMEM167B	0.83526
CFAP300	0.83533
LOX	0.8356
GAMT	0.83566
SHCBP1	0.83575
RPA3	0.83579
MICALL2	0.83607
GBGT1	0.83607
TMEM176A	0.83616
C11orf42	0.8362
CYP4X1	0.8363
RMND5B	0.83639
NOM1	0.83639
LRRC59	0.8364
ALDH1L1	0.83654
NEO1	0.83663
LGALS14	0.83667
C8orf58	0.83675
GJA3	0.83699
KRT2	0.83704
OGDHL	0.83708
ZNF879	0.83713
SCRG1	0.83716
GCM1	0.83722
CTSC	0.83745
MALRD1	0.83748
RMDN3	0.83762
TUBB4B	0.8383
C1S	0.83838
NECAB3	0.83854
CCDC82	0.8386
FJX1	0.83888
NDUFB4	0.83889
TALDO1	0.83893
EFCAB6	0.83899
KLHL38	0.8391
OR4D9	0.83915
OOSP2	0.83925
NXPE1	0.83935
SCN1A	0.83939
LYPD6B	0.83942
WDR18	0.83955
OR10K1	0.83961
ZNF720	0.83966
PSMB3	0.83966
RHOQ	0.83967
KNL1	0.83969
STATH	0.83978
COL6A1	0.83979
TIMM13	0.8399
LCLAT1	0.84009
PCSK9	0.84011
TMEM176B	0.8405
CACNB3	0.84092
CDCA2	0.84093
INTS7	0.84101
KRTAP1-3	0.84113
FIP1L1	0.84121
ZNF853	0.84126
FAM222A	0.84142
FXYD3	0.84157
PPA2	0.84176
SYNGR2	0.84196
AFMID	0.84198
MGMT	0.842
KRTAP1-5	0.84218
LCORL	0.84228
SGMS2	0.84232
SLC35G3	0.84237
LPA	0.84242
CHMP4C	0.84253
IGFL1	0.84261
SAP30	0.84274
CRYGA	0.84281
ACTL10	0.84322
SAXO1	0.84324
SLC9A3R2	0.84334
KRTAP1-4	0.84337
HILPDA	0.8437
LAPTM4A	0.84437
CNIH1	0.84443
SYTL1	0.84452
ZIC5	0.84468
FOXQ1	0.8447
SOST	0.84475
PDGFRL	0.84484
CCT3	0.84509
KRT81	0.8451
RLBP1	0.84513
UGT1A9	0.84564
PRRC1	0.84565
KRTAP13-3	0.84582
ATG4C	0.84585
PTP4A2	0.84588
CCDC177	0.84591
DHX30	0.84592
IPO5	0.84594
KRTAP3-2	0.84611
FKRP	0.84616
PRSS23	0.84619
TAF5L	0.8462
TUSC3	0.84626
PALM3	0.84638
CCDC91	0.84644
APPL1	0.84657
C11orf95	0.84664
QTRT2	0.84669
GRID2	0.84673
TPTE2	0.84679
GGA2	0.84724
OR10G2	0.84727
P2RX6	0.84753
SLC5A9	0.84769
TRMT10A	0.84773
NT5DC3	0.84777
ILVBL	0.84777
MAMSTR	0.84782
NCOA7	0.84809
HGSNAT	0.84812
R3HCC1	0.84838
SH3TC2	0.84854
MYH4	0.84879
PLEKHH1	0.84882
OR52W1	0.84902
C14orf119	0.84905
KRTAP13-2	0.84917
MFAP1	0.84924
BBX	0.84932
JMJD6	0.84933
CACNA2D1	0.84939
ZNF598	0.84954
ZNF648	0.84964
CENPF	0.84968
CNOT7	0.84973
PPP2R2A	0.85003
CRYBB3	0.85003
NANP	0.85004
ZNF318	0.85011
DYNLT1	0.85015
KCTD9	0.85031
ATPAF2	0.85033
OR6K6	0.85057
APBA2	0.85059
KRTAP4-4	0.851
TRPS1	0.85112
KCNJ10	0.85114
WNT6	0.85135
DLX4	0.85164
PXMP4	0.85164
CFAP45	0.85167
TTK	0.85183
DOCK3	0.85203
KRTAP4-5	0.85209
NHP2	0.85221
KLHDC4	0.85228
PREX2	0.85235
PARM1	0.85239
CYP4A11	0.85243
LAMC2	0.8525
CFAP299	0.8525
SERPINB4	0.8525
SALL2	0.85257
ABHD11	0.85258
IFFO1	0.85263
SCD	0.85264
ZBTB44	0.85267
METTL27	0.85268
CMBL	0.85271
SCRN3	0.8528
APIP	0.8528
AP2S1	0.85292
HSF2BP	0.85298
ZNF43	0.85308
ITGA4	0.85309
KIAA1958	0.85335
ZNF396	0.85355
CRYBB2	0.85364
TCHHL1	0.85367
EPB42	0.85371
MASP2	0.85377
OR13G1	0.85397
SMIM23	0.85397
HMGN3	0.85404
TMEM171	0.85407
N4BP3	0.85418
CLEC4C	0.8542
TMEM165	0.85435
CAB39L	0.85437
TUBA3C	0.85442
BRK1	0.8545
DOCK5	0.85452
OR2G6	0.85455
RTN3	0.8546
PRKAG3	0.85466
MCM10	0.8551
LDLRAD1	0.85517
GJB6	0.85521
ABCC9	0.85565
LOXL2	0.85569
COX7C	0.85587
OR11G2	0.85598
C7orf33	0.85622
IGSF9	0.85635
KRT83	0.85653
BIN3	0.85673
MAP7	0.85674
TEAD4	0.85679
U2AF1	0.85688
SF3B6	0.85689
FGF10	0.85696
FABP9	0.85727
MICALL1	0.85729
FOXO3	0.85742
COLEC10	0.8575
SYT17	0.85764
TMEM270	0.85774
CDC25A	0.85789
TMEM229B	0.85794
LRRTM1	0.85795
CLDN19	0.85798
CD300LF	0.85816
DUSP11	0.85822
CYP2C18	0.85849
RBCK1	0.85855
OSTF1	0.85862
PGPEP1L	0.85863
GORAB	0.85874
CCND3	0.85883
COX8A	0.85886
PTX4	0.85897
KRTAP9-7	0.85902
PRAMEF14	0.8593
MEST	0.85934
FBXO15	0.85956
DUSP6	0.85957
ARF1	0.85979
BRIP1	0.85986
PPP1R15A	0.86011
FANCD2	0.8606
CRKL	0.86094
OR10R2	0.86115
RIMKLA	0.86116
ERO1B	0.86117
CCDC38	0.8612
XKR4	0.86143
WSB2	0.86152
SGTA	0.86166
VHL	0.86184
STAB2	0.86214
NOP2	0.86223
CYP46A1	0.86227
PIK3C3	0.86274
OR6K3	0.86285
CLEC2L	0.86299
PSMG3	0.86311
CDKN3	0.86333
ZIC2	0.86348
TP53I3	0.86363
MIA2	0.86419
RXFP2	0.86424
ATP2A2	0.86432
B3GALT1	0.86436
CCL3L1	0.86438
PON2	0.86443
P4HA1	0.86449
CBX8	0.86452
GABBR2	0.86461
SPINK8	0.86486
STK35	0.86499
CHD6	0.86503
ID2	0.86511
CBR4	0.86521
RBBP6	0.86532
TRMT12	0.86562
ZNF12	0.86568
OR51T1	0.86571
NDUFS3	0.86584
H1F0	0.86591
ZC3H8	0.86601
ZFAND1	0.86606
KRTAP3-1	0.86607
ADGRB1	0.86631
SCARA3	0.86643
KRTAP13-1	0.86665
EML2	0.86667
CSTF2T	0.86668
TBC1D20	0.86685
CYTH2	0.86691
TFEB	0.86703
PLA2G16	0.86715
LMNB2	0.86726
KIDINS220	0.86731
CLDN3	0.86747
SHC2	0.86757
NDUFS7	0.86757
DDX23	0.86776
CDH19	0.86786
OR5H2	0.86798
STX1A	0.86803
HIST2H4B	0.86822
NPW	0.86836
COX10	0.86851
LARP4B	0.86853
EIF3J	0.86874
ALS2CL	0.86885
PKP2	0.86892
CHD4	0.86893
PPP2CB	0.86903
OR4K1	0.86911
ZP2	0.86914
ARHGAP24	0.86916
KCNIP4	0.86923
ADAMTS8	0.86927
DCT	0.8693
NAA40	0.8696
EGR3	0.86971
IZUMO1	0.86973
GNAL	0.87002
KBTBD4	0.8701
PMP2	0.87021
ABCG2	0.87027
FUT2	0.87038
CPNE3	0.8704
C1QTNF4	0.87045
GPD1L	0.87079
FAM160A2	0.87085
ZC3H7B	0.87092
FZD10	0.87148
XKR3	0.87159
TMEM244	0.87167
GRM5	0.87171
CD96	0.87172
OR56B4	0.87173
C2orf78	0.8718
SLC34A3	0.87202
CLDN4	0.8721
LRP1B	0.87211
NMNAT1	0.87214
IGFL2	0.87233
THAP10	0.87258
RGPD6	0.87263
C2CD4C	0.8728
RASIP1	0.87296
UBXN2A	0.87298
ANXA13	0.87305
CTDSPL2	0.87306
RAD51	0.87309
TIMM21	0.87313
PAQR9	0.87315
CHMP1B	0.87319
CXCL11	0.8732
FAM69C	0.87336
STRN	0.87386
NXPE4	0.87412
C19orf67	0.87443
KRT1	0.87457
TCTE3	0.87458
ADAMTS15	0.87479
OR5K3	0.87505
CCDC129	0.87516
SERPINB3	0.87526
CCAR2	0.87533
LPCAT3	0.87541
ART3	0.87542
PARP2	0.87543
SQOR	0.87556
C16orf87	0.87562
NKAIN1	0.87565
TGFB1	0.87567
CYP7A1	0.87585
TCOF1	0.87606
NAT9	0.87607
TMEM104	0.87609
PIGZ	0.87622
TAF8	0.87638
OR6K2	0.87656
RPE	0.87657
EXTL3	0.87659
SDHAF3	0.87663
LAMB4	0.87672
VPS33A	0.87674
GALR3	0.87692
CLRN1	0.87696
ADRA1B	0.87702
PPCS	0.87717
BNIP3L	0.8774
COL14A1	0.87743
MMADHC	0.87754
NNT	0.8776
TMEM174	0.87761
LAMA5	0.87794
GJB2	0.878
FAM180B	0.87801
C16orf90	0.87803
SULF2	0.87816
ANKRD54	0.87819
RANBP1	0.87828
SNRPF	0.87852
SHISAL2B	0.87862
SLC35G4	0.87872
CCDC34	0.87875
DNAJA2	0.87887
SVBP	0.87902
CLMN	0.87903
CARD10	0.87904
USP24	0.87907
SERPINA4	0.87928
NME6	0.87962
PSMA8	0.87965
GTSE1	0.87969
NCS1	0.87981
OR51A7	0.87997
EN2	0.8801
PGLYRP2	0.88017
IBA57	0.88018
RNASEL	0.8803
CCDC181	0.88043
SLC9A3R1	0.88067
TMEM105	0.88072
COL5A2	0.88075
MAFK	0.88078
RPL10L	0.88094
ZBED2	0.88128
SEPT7	0.88149
CES5A	0.88167
PCP4	0.88173
SLC1A5	0.88201
ADCY9	0.88203
FZD6	0.88206
PLSCR2	0.88234
CELA2B	0.88241
LGI4	0.88255
NECTIN3	0.88259
SERPINA5	0.88278
SF3B4	0.88281
FKBP1B	0.88287
SPRY4	0.88291
CBX2	0.88295
CEP89	0.88299
LRRC3B	0.8832
KMT2D	0.88326
C21orf91	0.88392
AMPH	0.88402
SHH	0.88402
XRN1	0.88406
RNF224	0.88407
MXRA7	0.88409
XYLT2	0.88427
KIAA1328	0.88466
ADH5	0.88474
USP6NL	0.88476
OR4K17	0.88482
FBXL16	0.88513
C10orf53	0.88521
RND1	0.88537
IRX4	0.88581
DIP2C	0.88581
WDSUB1	0.88602
FAM19A2	0.88613
CTNNB1	0.8862
CRYM	0.88625
ST5	0.88633
FBXO16	0.8864
SMARCA2	0.88646
CLOCK	0.88652
EIF3L	0.88656
NCEH1	0.88672
GORASP2	0.88674
CATSPERE	0.88679
C14orf132	0.8868
SPINDOC	0.88685
ZNF589	0.88714
FUT1	0.88717
FNTA	0.88732
KRT7	0.88738
ZDHHC8	0.8874
BCL2L14	0.88757
FAM217A	0.88773
OLA1	0.88778
PHB2	0.88784
RORB	0.88788
HIST2H2BE	0.88796
ZNF880	0.88805
ERMAP	0.88808
CRYGC	0.88809
NOTCH3	0.88822
ESRP1	0.88837
GPHN	0.88869
DNAJC9	0.88872
GSDME	0.88873
ERICH2	0.88879
NUP133	0.88887
C22orf23	0.88903
CEP85L	0.88909
KRT77	0.8891
UNC5C	0.88925
C9orf116	0.88926
TCHH	0.88938
C1orf194	0.88942
FOPNL	0.88969
ATL3	0.88991
PPP1R26	0.89007
HTN3	0.89018
CCDC144A	0.89024
CCDC60	0.89047
TMEM222	0.89062
RGS7	0.8907
CBLL1	0.89074
YBX1	0.89075
PDCL2	0.89079
GLTP	0.89083
PCBP3	0.89088
CPNE8	0.89112
CYSRT1	0.89121
RMDN2	0.89128
EMG1	0.89167
TFPI	0.89194
RASGRF1	0.892
HAUS6	0.89221
STRN4	0.89226
GCNT2	0.89239
CMIP	0.89272
PNISR	0.89285
GPT2	0.89293
APELA	0.89297
SCNN1G	0.89328
CALCR	0.89335
MRPS16	0.89344
MRPS2	0.89362
NT5C1A	0.89366
GUCA1A	0.89367
CHDH	0.89368
PHACTR3	0.89369
SAMD1	0.89377
ACSM2B	0.89379
TAGLN2	0.89389
YTHDF2	0.89403
HIST2H2AC	0.89424
HIST2H2AB	0.89424
VWC2L	0.89426
ADRM1	0.89433
ACTA1	0.89445
TBX3	0.89451
SGTB	0.89452
RAB37	0.89456
CLDN20	0.89458
LDHAL6B	0.89458
MTMR11	0.89465
RBP7	0.89491
GCAT	0.89495
GMEB1	0.89498
TIMM17A	0.89498
KLHL23	0.89511
PPP2R2B	0.89516
HCN4	0.89535
C10orf25	0.89556
MARK2	0.89556
GTF2E1	0.89559
FOXL2	0.8956
SPACA7	0.89561
ARG2	0.89563
KRTAP9-1	0.89568
OR1C1	0.89571
MNX1	0.89577
CMPK2	0.89584
OR51L1	0.89595
LGALS16	0.89597
ABHD12	0.89613
NUDT13	0.89618
GHRL	0.89634
ARFGEF1	0.89644
OR10G3	0.89662
CCNB1IP1	0.89666
EXTL2	0.89668
RGS8	0.89675
CRYGD	0.89675
C7orf65	0.89677
IRAK2	0.89686
SERPINA3	0.89704
RHOBTB1	0.89732
SMCHD1	0.89732
NBAS	0.89746
RNF208	0.89752
OR4N5	0.89764
MAPKAPK3	0.89766
SLC1A4	0.89769
HELT	0.89775
TTC38	0.89797
ARMH3	0.8982
GPATCH11	0.89821
POLE4	0.89827
DLX3	0.89832
SCPEP1	0.89833
SLC10A5	0.89843
CST1	0.89857
ARHGAP8	0.8987
TFB2M	0.89892
VWDE	0.89893
NUP205	0.89909
NRGN	0.89914
NABP1	0.89917
CNST	0.89921
TCHP	0.89929
OR4K15	0.89944
AGAP1	0.8997
SV2A	0.89983
HTN1	0.90001
SULF1	0.90011
DRD3	0.90017
PRELID2	0.90033
SNCAIP	0.90034
NOD1	0.90036
GGCT	0.90042
BEND5	0.90059
FABP4	0.90072
PRDM11	0.90074
MLLT6	0.90128
ZMYND12	0.90143
ABCB1	0.90149
FAAP24	0.90166
HPCAL4	0.9017
NR4A1	0.90179
ADH6	0.9018
DCTD	0.90236
CDRT15	0.9024
TNRC6C	0.90243
JAKMIP2	0.90253
ZNRF2	0.90254
MUC7	0.90259
PPP1R17	0.90294
GPRC6A	0.90315
MCF2L2	0.9033
ZNF426	0.90334
ZNF22	0.90338
SMYD3	0.90355
OR4C13	0.90361
TAS2R38	0.90362
FGF21	0.90376
METTL11B	0.90381
BARHL2	0.90386
PLCH1	0.90389
EME1	0.90412
OR2T27	0.90415
OR14I1	0.90415
LYPD8	0.90415
BLZF1	0.90431
ABHD4	0.90436
NDFIP2	0.90468
FER1L6	0.90473
FOXL2NB	0.90521
ANXA8L1	0.9056
C9orf62	0.90568
FBXO33	0.90572
TMEM169	0.90583
KLRG2	0.90583
CRYGB	0.90588
ASTE1	0.90614
CRIM1	0.90631
UBXN2B	0.90636
GUK1	0.90643
STK17B	0.90644
KIAA1755	0.9067
WARS2	0.90687
ACSS1	0.90687
STPG2	0.90698
PAIP1	0.907
FAM149B1	0.90718
DGUOK	0.90719
ENO2	0.90745
ANXA7	0.90747
HCN1	0.90758
ZNF316	0.9076
FABP3	0.90779
ABCA8	0.90782
C1orf35	0.90842
PON1	0.90865
FAM180A	0.90888
PECR	0.90938
INSIG1	0.90947
NUF2	0.90964
IQUB	0.90967
ZNF341	0.90978
AKAP6	0.90982
OR6Y1	0.91006
PIEZO2	0.91063
BOLA1	0.91101
PON3	0.91113
CHFR	0.91117
RALGDS	0.91141
PDLIM3	0.91187
GLIS1	0.91188
HGD	0.91219
KCNA6	0.91231
TXLNB	0.9124
FHAD1	0.91244
CWC27	0.91277
PRPF38B	0.913
TRMT2A	0.91314
KRTAP4-1	0.91339
NAA60	0.91354
PLEKHA4	0.91394
MMRN1	0.91432
FAM3A	0.91467
PAPSS1	0.91473
OR5K4	0.91491
PPIH	0.91507
CFAP70	0.91511
TRIM58	0.91518
RHPN2	0.91522
DOCK1	0.91536
FTCD	0.91536
CELA2A	0.91539
JADE1	0.91541
TTC3	0.91545
UNC79	0.91553
COL6A2	0.91562
GJC2	0.91566
TIAM2	0.9158
C1orf50	0.91584
SAAL1	0.91596
OR4C12	0.91604
TRIM23	0.91629
BMP3	0.9163
KARS	0.91668
