GENE	RA
STN1	0.87561
CWC25	0.87565
NVL	0.87566
TTC7A	0.87596
ZCCHC17	0.87612
GBA	0.8762
ABCG2	0.87635
ZNF362	0.87641
LCMT1	0.87647
RASL10A	0.87667
MBNL2	0.87674
CYP27C1	0.87694
RBM7	0.87706
ATP5MC2	0.87706
FSBP	0.87726
MYH4	0.87734
C20orf85	0.87738
KCNIP4	0.87743
OBP2B	0.87754
EXOSC5	0.87762
TMEM184A	0.87764
FNTA	0.87771
RPL23A	0.87795
C11orf87	0.87806
NFYA	0.87811
GORAB	0.87813
CSNK1G3	0.87819
MMP16	0.87821
KRTAP4-8	0.87832
PIK3C3	0.87839
GHRL	0.87841
MYOZ3	0.87843
FREM3	0.87846
ZDHHC4	0.8785
DIMT1	0.87856
C1orf158	0.87861
E2F3	0.87873
UBAP1L	0.87875
HIST2H3C	0.87888
HIST2H2AA3	0.87888
HIST2H2AA4	0.87888
HIST2H3A	0.87888
ABHD12	0.87888
LCLAT1	0.87902
TRIM45	0.87907
ZNF706	0.87911
CKMT1A	0.87918
PDCL	0.87936
NFASC	0.87939
GPHN	0.87947
GNAT3	0.87954
MLLT11	0.87966
NECAB1	0.87969
NNMT	0.87977
APOBEC3B	0.87979
TIMM13	0.88008
PPIP5K1	0.88012
USP49	0.88016
SCARF2	0.88024
CFAP70	0.88035
MYBBP1A	0.88056
CCDC38	0.88062
TPPP3	0.88067
PLIN2	0.88068
KDSR	0.88071
PSMG2	0.88098
NDUFB8	0.881
ZNF316	0.88101
ARMH3	0.88111
COL6A2	0.88129
PRAMEF19	0.8816
PRAMEF17	0.8816
PLEKHH2	0.88167
USP45	0.88176
KRTAP9-4	0.88184
REC114	0.88202
PACRGL	0.88205
FBXO41	0.88207
ANGPTL7	0.88216
TENT4B	0.88219
PSMA2	0.88236
PARM1	0.88242
HTR3C	0.88263
PAIP1	0.88266
CDADC1	0.88276
DNAJC9	0.88292
XKR4	0.88322
MIOS	0.88339
ABHD8	0.88346
GADD45A	0.88351
ETFB	0.88351
ATN1	0.88356
PRSS38	0.88373
SRCIN1	0.88374
SLF2	0.88376
SLC26A7	0.88378
ZDHHC7	0.88391
COL5A2	0.88394
GSPT1	0.88403
MYEF2	0.88405
CTXN2	0.88405
BOC	0.88409
COL14A1	0.8841
GATD1	0.88421
UBXN8	0.8843
HJURP	0.88442
TMPRSS11B	0.88447
RNF148	0.88461
CCT7	0.88472
OLFM1	0.88508
CCNYL1	0.88533
TBC1D32	0.88538
MEFV	0.88544
ZRANB1	0.88564
MICALL1	0.88588
ARPC3	0.8859
SYNE1	0.88599
CABS1	0.88612
HOXC9	0.88618
PTTG1IP	0.88639
RBM8A	0.88646
ZNF720	0.88651
PRR25	0.88701
SLC7A5	0.88712
DMRTC2	0.88728
SYTL3	0.88733
DPP7	0.88747
GOSR2	0.88756
IFT88	0.88761
PIGM	0.88771
PIGT	0.88811
RPLP2	0.88817
KRTAP21-3	0.88819
PSMD1	0.88835
ADRB2	0.88839
TRPS1	0.88842
STEAP1B	0.88851
NAA40	0.88851
KCNB1	0.88861
WDSUB1	0.88866
PAEP	0.88873
SLC35G3	0.88905
ELAVL1	0.88905
PER2	0.88922
LRP1B	0.88923
TCHP	0.88924
MAPK15	0.88931
STPG2	0.88935
AMDHD1	0.88939
CDPF1	0.8895
LRRC43	0.88952
HEMK1	0.88968
TMEM18	0.8897
CHST13	0.88981
FRA10AC1	0.88985
TULP2	0.88995
MXRA7	0.88997
APRT	0.89021
FBXO21	0.89036
CLMN	0.89036
ABO	0.89038
LRIT3	0.89039
ZNF672	0.89055
SQLE	0.89056
CCDC181	0.8906
PLS1	0.89066
SPAG9	0.89086
PTP4A1	0.89093
REXO1	0.89101
RAB6A	0.89108
GATA5	0.8912
SLC3A1	0.89123
OTUD7B	0.89136
ANGPTL8	0.89136
ANKLE2	0.8916
ART3	0.89181
AHDC1	0.89183
HMOX1	0.89211
LGALS16	0.89212
GRIK4	0.89214
LINC01621	0.89236
SRBD1	0.89237
PCGF1	0.89245
HSPA9	0.89245
ANKK1	0.89248
MRPS16	0.89256
CARD8	0.89256
THOC6	0.8926
SPEF1	0.8927
UCP3	0.8928
PROKR2	0.89289
CCDC60	0.89311
RBM33	0.8932
SLC18A3	0.89321
PNPLA2	0.89327
KARS	0.89329
IDE	0.89333
AKTIP	0.89338
RXRA	0.89359
TLR4	0.89361
GBA2	0.89364
RIDA	0.89369
VNN1	0.8937
SRP9	0.89373
BLZF1	0.8938
IRX5	0.89382
SLC8A2	0.89392
PATL2	0.89415
DNAJA3	0.89417
WDR90	0.89428
ALDH3B1	0.89432
PLEKHB1	0.89449
AMACR	0.89452
USP1	0.89456
TTPA	0.89458
NKD2	0.8946
MAFK	0.89482
FGF20	0.89482
OR6C1	0.89482
OR6P1	0.89483
C2orf91	0.89495
LAD1	0.89508
TPD52L1	0.89516
JKAMP	0.89518
SCO1	0.89518
POU4F1	0.89527
PDLIM3	0.89536
ZDHHC23	0.89539
B3GALT1	0.89558
ACLY	0.89561
FBXO33	0.89562
PRDM11	0.89578
PAPSS1	0.89596
LMBR1L	0.89607
SNTB1	0.89609
KIAA1328	0.89615
GUCY1A1	0.8962
PTPN14	0.89627
RPL10L	0.89636
GLOD4	0.89647
KBTBD13	0.89648
NOTCH3	0.89668
C8orf37	0.89669
WNT7B	0.89684
EMC3	0.89704
ADRA1B	0.89704
GPR151	0.89721
SLC7A9	0.89724
NT5C1A	0.8973
MCM3AP	0.89732
HRASLS2	0.89749
SPIRE1	0.89753
NAMPT	0.89775
POLR2K	0.89783
C10orf99	0.89793
CEP85L	0.89796
NPM2	0.89819
PSMA4	0.89826
BNIP3L	0.89832
TMPRSS9	0.89837
CYP4F22	0.89839
FAIM	0.89842
SNRNP40	0.89854
SRD5A3	0.89871
QPCTL	0.89871
UGT1A8	0.89879
FAM189A1	0.89881
VILL	0.89891
CCDC30	0.8991
GIMAP1	0.89921
DLK2	0.89936
LIAS	0.89938
SPARC	0.89961
UCK1	0.8997
ARHGEF1	0.89979
LALBA	0.8998
NOL4	0.90016
E2F5	0.90039
POLE	0.9004
TTC12	0.90051
CCDC77	0.90054
PLEK2	0.90059
ZNF560	0.90059
RHBG	0.90061
ABLIM3	0.90061
SPERT	0.90071
PICK1	0.90084
LRFN5	0.90094
NEO1	0.90124
SCARB2	0.90125
ZNF236	0.90125
RLN3	0.90174
OR2T27	0.90178
KRT40	0.90191
ZNF235	0.90191
NAA60	0.90202
PREPL	0.90206
CABLES2	0.90206
MAPKAPK3	0.90222
TMEM196	0.90234
TUBA1B	0.90253
STAMBPL1	0.90258
TMEM235	0.90261
FGF22	0.90266
SP4	0.90269
SLC7A4	0.90272
NCS1	0.9029
FMC1	0.90292
WEE2	0.90313
UBFD1	0.90315
PRR23B	0.90324
CDC25A	0.90327
C1QA	0.90332
KIAA1958	0.90335
HCFC1R1	0.90342
ASXL3	0.90358
PUM3	0.9036
PRSS45	0.90364
TENT5B	0.90372
CYP2C19	0.90382
EPS8L1	0.9039
SORBS2	0.90399
LRRCC1	0.90409
HSD17B11	0.90414
CLUAP1	0.90425
SLC22A3	0.90433
WDCP	0.90448
HYPK	0.90448
NUP205	0.9045
CCL1	0.90467
TECTB	0.90483
TRIM28	0.90489
XKR3	0.90489
TCERG1	0.90498
DVL2	0.90511
TEAD4	0.90517
PTH2	0.90521
SPATA4	0.90522
INPPL1	0.90545
SFT2D2	0.9055
TUBA1A	0.9057
FAF2	0.90581
QSOX1	0.90599
TMEM210	0.90611
CCDC155	0.90625
YBX3	0.90644
CEP76	0.90644
WDR63	0.90663
SNX7	0.90665
ANKRD7	0.90674
SLC35A4	0.90678
NOP2	0.90685
PHOSPHO2	0.90689
DES	0.90692
COLEC10	0.90697
FRMD3	0.90705
H2AFJ	0.90709
CTGF	0.90714
USP2	0.90715
ZC3H8	0.90717
SHISA2	0.90721
ATPAF2	0.90737
CDC5L	0.90749
ARHGAP24	0.9075
ANKS3	0.90763
RPL9	0.90766
NNT	0.90767
CHMP2A	0.90773
TMEM247	0.90775
ARRDC1	0.90779
ERGIC2	0.90785
GINS1	0.90807
FRMD8	0.90827
RTN4R	0.90835
APMAP	0.9086
ZNF37A	0.90869
FNDC8	0.90881
PLEKHG6	0.90883
HIST2H4A	0.90897
MFSD13A	0.90899
HSD11B1	0.90905
DYRK2	0.90907
KRTAP10-4	0.90909
RAP1GAP	0.90911
MON2	0.9092
SORCS3	0.90923
JMJD8	0.90929
ACIN1	0.90934
PABPC4L	0.90945
FGF17	0.90983
CMIP	0.91002
NKX3-1	0.91003
BCKDHA	0.9102
LUC7L3	0.91038
IQCF6	0.91039
UBE2H	0.91041
CYP7A1	0.91042
RBBP6	0.91064
ATP13A5	0.91065
RAD54B	0.91068
SERF2	0.91072
HDAC10	0.91094
IL27RA	0.91115
LCORL	0.91118
C1orf87	0.91128
ATP2B1	0.91132
TENM4	0.91145
DOCK7	0.91146
FASTKD1	0.91149
SLC25A32	0.91152
ZNF428	0.91158
RIPK3	0.91159
VANGL2	0.91166
CTC1	0.91169
NME6	0.91173
ORC5	0.9118
HR	0.91198
GPC6	0.91227
RASGRF1	0.91289
ILVBL	0.91302
GALNT2	0.91306
GDPD4	0.91308
C4orf17	0.9131
GRK6	0.91317
ANGEL2	0.91323
UNC79	0.91329
PCBP3	0.91349
MARF1	0.91361
ING4	0.91369
CAB39L	0.91382
BCHE	0.91406
CUEDC2	0.91434
APBB3	0.91445
TP53I3	0.91452
GJA5	0.91505
TBL3	0.91505
PGC	0.9151
LRRN3	0.91529
ALDH1A1	0.91546
RFC5	0.91554
DAOA	0.91557
GNPDA2	0.91576
SPDYA	0.91613
PCDHB14	0.91616
FBLIM1	0.91619
SS18	0.91626
HIST2H3D	0.9163
IGFL1	0.91633
TBC1D3F	0.91644
OR4D11	0.91654
PFN4	0.9166
MAP10	0.91676
OR4C13	0.91682
FN3K	0.9169
SPINK2	0.91692
WDR61	0.91701
KNCN	0.91708
MTOR	0.91711
PPIE	0.91723
NDUFS3	0.91758
TMEM105	0.91759
SMARCD1	0.91779
TPBG	0.91786
PCMTD2	0.91787
OR51A2	0.91788
FAM110A	0.91798
NOVA2	0.91807
TBX19	0.9181
MT4	0.91825
SIRT6	0.91832
GDF9	0.91847
WNT3A	0.91862
PRPSAP1	0.91866
NPTN	0.91867
AP4E1	0.91876
GOLGA3	0.91899
NINL	0.91899
PRRX1	0.91909
NOMO1	0.91919
LILRA4	0.91925
TTC5	0.9193
KRT80	0.91932
TRA2A	0.91947
ADAM21	0.91951
ZHX2	0.91959
ZDHHC6	0.91972
CD36	0.91974
TIMM8B	0.91983
PPP2R5D	0.91987
KCNJ10	0.9203
FOXP2	0.92031
GID4	0.92041
DNAAF5	0.92049
OR4C12	0.92085
MFSD8	0.92127
RNF126	0.92127
URI1	0.92138
DACT3	0.92138
IL37	0.92183
FAM83B	0.92186
ZNF132	0.92191
VPS37A	0.92198
SPACA4	0.922
PTGER3	0.92211
DGUOK	0.9222
NFATC4	0.92225
WDTC1	0.92233
CTSB	0.92239
SMARCAL1	0.92247
ST5	0.92253
ZNF556	0.92254
ACADVL	0.92257
DYNLL2	0.9226
CCDC14	0.92271
CLDND2	0.92279
LGR4	0.9228
ZNF853	0.92284
FAM214B	0.92295
MPST	0.92296
PDCD10	0.92304
SNAP47	0.92315
MCCC2	0.92329
RHOT2	0.92343
KRTAP9-1	0.92345
KCNC1	0.92346
OR2A42	0.92357
UMOD	0.92366
OR51A4	0.92375
MSMP	0.92387
CCIN	0.92402
MAP7	0.92405
CCDC177	0.92412
PLEKHH1	0.92413
RNF151	0.92429
ANKLE1	0.92434
SQOR	0.92458
SULT6B1	0.92476
MPPE1	0.9251
APAF1	0.92528
ZDHHC1	0.92538
YBX1	0.92549
DAB2	0.92565
ADH1A	0.92572
RELT	0.92595
GNAL	0.92595
XYLT2	0.92599
ADSS	0.92611
PRUNE2	0.92613
PAX6	0.92657
PDK2	0.92663
PLA2G3	0.92664
FNDC5	0.92668
LRCOL1	0.92671
C1orf127	0.92675
SH3BP4	0.92683
ADCY4	0.92691
OR10Z1	0.92698
PDILT	0.92706
NPY2R	0.92713
VRK2	0.92716
RNF32	0.92722
CLDN20	0.92724
NOXA1	0.92731
FHIT	0.92755
TACO1	0.92789
SAA4	0.92798
EIF4A2	0.92803
SAXO1	0.92806
MYH7	0.92812
CST4	0.92822
TMEM231	0.92834
CDRT15	0.92841
EXOSC10	0.92854
MRC1	0.9286
ACSL5	0.92868
ZSCAN29	0.92874
MRAP2	0.92875
ASB18	0.92878
SPHK1	0.92893
FAM83E	0.92894
RHAG	0.92895
ERBB4	0.92904
OR4K15	0.9293
HERC5	0.92932
TAB2	0.92938
PHACTR3	0.92946
STC2	0.92959
C3orf18	0.92982
C15orf54	0.92998
C19orf25	0.93012
HCN1	0.93017
TTC1	0.9303
STUB1	0.93036
TPSG1	0.9304
C12orf40	0.93044
KCNU1	0.93055
STXBP3	0.93058
KIF2A	0.93058
CNOT7	0.93075
MRPS10	0.93085
SMARCC1	0.93087
TRPC1	0.93088
STK17B	0.93099
C11orf80	0.93102
CCDC173	0.9311
KRT84	0.93127
GPD1L	0.93129
KCNG4	0.93137
UBIAD1	0.93138
ZNF692	0.9314
HECTD1	0.93147
ZNF385D	0.93148
RIOX1	0.93165
C16orf95	0.93173
SERPINA4	0.9318
PDIA3	0.93186
ARL6IP5	0.93199
PRR23C	0.93238
LIMS3	0.9324
EZR	0.93259
GPATCH1	0.93271
IFFO1	0.93276
LUC7L2	0.93278
C1QTNF9B	0.93301
NMU	0.93303
GBP6	0.93305
LMNB2	0.93317
CACNA1H	0.93318
ERBIN	0.93322
DCAF13	0.93337
S100A11	0.9335
GUCA1B	0.93351
ENTPD8	0.93363
AGPAT2	0.93364
ZNF559-ZNF177	0.93371
ALDH1L1	0.93372
MIER2	0.93373
SLC39A8	0.93374
CDH12	0.9338
OR52B4	0.93432
FKBP1B	0.93433
CCAR2	0.93435
IL1RL1	0.93446
ANXA7	0.93458
TBX1	0.9346
NUTM1	0.93466
PRR27	0.93492
ITGA1	0.93492
C7orf55-LUC7L2	0.93495
GSTK1	0.935
STAMBP	0.93501
AFAP1L1	0.93503
SDHD	0.93507
TUBGCP6	0.93507
VIRMA	0.93525
PGA5	0.93525
A3GALT2	0.93526
DOCK1	0.93528
PANK1	0.93534
HYKK	0.93541
TSPAN17	0.93565
CHDH	0.93567
RCE1	0.93574
SUMO4	0.93584
PHF10	0.93584
KCNA1	0.93598
CA12	0.93607
CCSAP	0.93628
TNFRSF17	0.93629
HIF1AN	0.93631
FAM149B1	0.93652
SBF1	0.93667
NAT8	0.93679
OR2A12	0.93689
IRAK3	0.9369
RFC4	0.937
PLSCR2	0.93716
XIRP1	0.93721
PPP1R3E	0.93721
KLHL11	0.93731
CNIH1	0.93732
SOST	0.93733
OR52B6	0.93735
ARFGEF1	0.93747
CLCA2	0.93754
TRIM9	0.93754
UNC5C	0.93765
TMPRSS11F	0.93774
TRIM25	0.93775
ZNF559	0.93784
CUL4A	0.93792
LETM2	0.93794
HGSNAT	0.93794
ZNF226	0.93802
SLC22A2	0.93825
TMEM169	0.93828
PLXNA1	0.93828
OR14I1	0.93832
CD74	0.93833
ZBTB14	0.93841
IFI6	0.93843
SMARCA2	0.93843
SERPINB4	0.93851
TRIM23	0.93876
GNAO1	0.93882
OR52K2	0.93883
HIST4H4	0.93894
OR5K3	0.939
MTX2	0.93905
RRP36	0.93925
NSD3	0.93932
CEP192	0.93934
ITGA8	0.93937
ZNF554	0.93962
EIF3F	0.93978
CABYR	0.93982
IGFL2	0.93983
OR10R2	0.94004
C3orf22	0.94008
C7orf25	0.94011
RPS6KC1	0.94019
RHPN2	0.94022
CLEC5A	0.9403
USP6NL	0.9403
OR6Y1	0.94064
C15orf41	0.94067
NAT9	0.94083
ZNF30	0.94094
FGFR3	0.94098
CRYGC	0.94115
OSGEP	0.9413
CLPTM1L	0.94139
KRTAP9-9	0.94147
TANGO2	0.94168
ASTE1	0.94171
CDT1	0.94171
PPP1R17	0.94186
NME7	0.94192
SNX31	0.94192
CRIM1	0.94199
RORB	0.94199
MTBP	0.94212
RB1CC1	0.94217
SF3B6	0.94255
TMEM174	0.94268
ABCA7	0.94268
C2CD3	0.94277
RFPL3	0.94277
CLEC3A	0.9428
FBXL4	0.94287
ZNF880	0.94291
ECI2	0.943
SHOX2	0.9432
GPR142	0.94328
NFKB2	0.94346
SACS	0.94354
SP9	0.94356
SLC16A8	0.94371
THEG	0.94374
LLPH	0.94379
RASGEF1A	0.9438
CFAP97	0.94384
SLFN5	0.94388
ANK2	0.94394
DENND5B	0.94395
CHD4	0.94401
TGM7	0.94409
TMEM203	0.94412
UBL3	0.94423
CLRN1	0.94446
ID4	0.94451
PRR7	0.94453
ELOVL3	0.94463
ABCA3	0.94464
PRR23A	0.94469
POLE4	0.94497
SLC9A3R1	0.94504
SLC4A9	0.94513
HEY2	0.94526
BABAM1	0.94536
C10orf91	0.94555
UCK2	0.94568
WT1	0.94583
RSRC2	0.94587
TMEM165	0.94607
FRS3	0.94625
MLF1	0.94626
TBC1D3D	0.9465
MYH8	0.94681
BCL2L14	0.94689
TTC3	0.94713
LRTM2	0.9472
FAM180B	0.9473
KMT2E	0.94735
NRN1	0.94745
RTCB	0.94753
KLHDC1	0.94766
GAB4	0.94768
G6PC	0.94793
SLC5A12	0.94833
MAP1LC3C	0.94836
ENY2	0.94881
BCAT1	0.94893
MRPL43	0.94926
TRPM8	0.94952
DNM3	0.94957
TWNK	0.94973
OPA3	0.94975
ZIC5	0.94988
ORM1	0.94997
CHTF18	0.95012
SNX25	0.95013
GPT2	0.95032
NAT8L	0.95033
ADRA2C	0.95035
IFRD2	0.95045
CKMT1B	0.95045
NUTM2G	0.95056
SYTL1	0.95067
ZNF234	0.95083
STRN	0.95114
NOX3	0.95121
VXN	0.95124
SLC16A9	0.95133
CLEC6A	0.95138
MRGPRX3	0.95142
PPP2R2A	0.95155
PIGH	0.95155
ARSA	0.95169
PPWD1	0.95186
KCNAB1	0.95204
MOB3A	0.95211
SCRG1	0.95213
FAM120B	0.95224
RELL1	0.95238
SATB2	0.95246
DNAJA1	0.95246
CMTR2	0.95256
MAN1C1	0.95261
C18orf63	0.95261
PAFAH1B1	0.95272
ADD2	0.95273
EIF4EBP3	0.95273
LRFN4	0.95273
DCAF16	0.95279
ZNF80	0.95281
EIF3J	0.95286
SSTR2	0.95303
FGF10	0.95331
NEMF	0.95337
UCP2	0.95346
MGMT	0.95348
MFAP1	0.95366
CCDC169	0.95367
BRINP3	0.95369
TFB1M	0.95371
PPP4R3A	0.95373
SPARCL1	0.9539
PPIG	0.95395
TNFRSF11B	0.95407
FBN1	0.95409
PPIH	0.95412
SMR3B	0.95421
GAN	0.95434
SYNDIG1	0.95441
GARS	0.95443
SPATC1L	0.95448
SULT4A1	0.95453
LAMB4	0.9547
C6orf120	0.95484
GNG13	0.95485
GAD1	0.9553
AKAP8	0.95543
NOLC1	0.9558
EPHX3	0.95585
JAML	0.9562
ZNF555	0.95621
CYP4B1	0.9563
LAMB3	0.95641
OR5H2	0.95641
SAMM50	0.95642
ZC3H15	0.95643
DOC2B	0.95649
UPP1	0.95655
SSNA1	0.95681
CSPG5	0.95685
CTHRC1	0.95688
IFT43	0.95692
KDF1	0.95708
MRPL44	0.95747
SHROOM1	0.9575
ACSS1	0.95763
NHP2	0.95769
THAP7	0.95772
RHBDL1	0.95773
NCMAP	0.95781
INSM1	0.95787
FCRL6	0.95797
ZNF227	0.95806
GPR4	0.95808
CENPK	0.9585
GOLGA6L1	0.9585
OSBPL2	0.95853
TMEM54	0.95901
ROPN1	0.95908
ZNF770	0.95931
RER1	0.9594
MAP1S	0.95947
SLC22A7	0.95952
SDK1	0.95956
LXN	0.95959
TBC1D9	0.95975
NANOGNB	0.96033
PHF3	0.96035
PON2	0.96036
RALA	0.96045
ARHGAP8	0.96076
ZNF324B	0.9609
HYAL1	0.96094
GUF1	0.96147
OR4K14	0.96148
ZNF22	0.96158
RMND5B	0.96161
CDC25B	0.96162
GLP2R	0.96166
ELL3	0.96167
PNOC	0.96171
ANGPTL3	0.96178
MMD2	0.96179
SMIM23	0.96186
KBTBD4	0.96186
HDGFL1	0.96187
SLC30A1	0.96194
ZFP37	0.962
NUF2	0.96223
GFM1	0.96233
CYP2C9	0.96234
UFSP2	0.96245
ZNF426	0.96257
IRS1	0.9627
TP53BP1	0.96272
MFSD11	0.96281
C9orf57	0.96287
CDK2AP2	0.96289
KDM8	0.96304
VSX1	0.96306
PLPP5	0.96313
TBC1D2	0.96328
COQ8A	0.96344
PPRC1	0.96355
TIAM2	0.96368
SNX5	0.96368
OR6F1	0.96415
RCVRN	0.96416
GUK1	0.96419
IGLL5	0.96428
DHFR	0.96433
TCOF1	0.96433
WSB2	0.96435
TMEM92	0.96467
TERF2IP	0.96479
LPA	0.96482
CDH19	0.96482
FOXP4	0.96497
TMEM246	0.96504
SRPK1	0.96511
EARS2	0.96526
ESRP1	0.9653
KCTD1	0.96562
PIGZ	0.96591
MRPL17	0.96602
RPS21	0.96605
BAMBI	0.96606
CYB561A3	0.96621
TRNP1	0.96623
PRDM8	0.96624
WDR76	0.96645
OSGIN1	0.96652
TTYH3	0.96679
ZNF266	0.96679
ZP2	0.96698
OR9A4	0.96709
C12orf76	0.96719
ZNF384	0.9672
UBE4B	0.96726
SUMF1	0.96726
CWC27	0.96734
PRKAR1B	0.96745
SLC2A7	0.96759
CACNB3	0.96767
MAPK8IP2	0.96786
NT5DC3	0.96804
PEX10	0.96808
CRIP3	0.9681
USP54	0.96816
TTC8	0.96846
IFT81	0.96856
TSLP	0.96864
ITGA3	0.9687
FAM180A	0.96874
SVIL	0.96877
MLIP	0.96878
BRD4	0.96879
FHAD1	0.96884
GGA2	0.96885
WARS2	0.96905
COG7	0.9691
CA13	0.96924
ACTR8	0.9695
DMTN	0.9695
ADGRB1	0.96964
HMGB2	0.96978
HILPDA	0.96994
PRR5-ARHGAP8	0.97021
ZNF621	0.97023
RARRES3	0.97034
SLC5A9	0.97035
TKFC	0.97046
PAQR9	0.97056
PNMA2	0.97062
POU3F3	0.97064
LHFPL5	0.97088
PCDH20	0.97099
RPUSD1	0.97105
G0S2	0.97107
TRIM62	0.97121
BAIAP2	0.97151
ARHGAP23	0.97154
CHRDL2	0.97158
PISD	0.97177
TPRN	0.97198
TGM3	0.97218
P2RX6	0.97218
SELENOK	0.97229
ARGFX	0.9723
FBXL15	0.97239
RCCD1	0.97245
SAAL1	0.97246
SEMA4G	0.97258
C8orf59	0.97274
RSRC1	0.97281
C22orf23	0.97305
SPRY4	0.97313
FTCD	0.97318
SEH1L	0.97322
HNRNPLL	0.97326
RBP7	0.97329
PCYOX1L	0.97329
PRRT3	0.97339
C6orf203	0.97349
PPARA	0.97356
TUBGCP4	0.97359
KRT82	0.9737
PLCH1	0.97376
LETM1	0.97386
CRHR2	0.97399
AKAP8L	0.97399
SLC46A2	0.97413
KNL1	0.97415
OR5H6	0.9742
LRRC23	0.9744
TNFAIP8L3	0.97454
OR5C1	0.97464
DHX30	0.97478
IMPDH1	0.97481
PHC2	0.97538
BIN3	0.97554
LGI1	0.97557
CST7	0.9757
GPRC5D	0.97583
EDN1	0.97593
STRC	0.97593
MSH3	0.97606
FN3KRP	0.97609
PAG1	0.97638
SPOCK2	0.97641
PIGP	0.97644
ZNF544	0.97647
C1QC	0.97648
TMEM183A	0.9765
UQCRHL	0.97651
OPRPN	0.97657
FUT5	0.97681
AKR1D1	0.97688
ZNF75A	0.97703
TMEM222	0.97718
TEX33	0.97743
LCMT2	0.97749
NOS1AP	0.97753
WNT6	0.97791
CLPB	0.97807
SCRN3	0.97814
FAM83H	0.97827
ABCC9	0.97842
BAIAP2L2	0.97846
HSPA8	0.97849
FAM160B2	0.97858
APTX	0.97869
ZNF705A	0.97879
RND1	0.9789
NLRP11	0.97893
ALMS1	0.97902
PELO	0.97906
SOD3	0.97913
FXYD4	0.97913
C16orf90	0.97913
XXYLT1	0.97931
SLC2A11	0.97942
CACNG3	0.97947
HNRNPF	0.97978
KRTAP9-8	0.97987
FIGLA	0.98007
DSTN	0.98015
NUCB1	0.98018
THAP2	0.98023
CRYGD	0.9805
TAS2R40	0.98061
GBX2	0.98074
PNPLA3	0.98077
SYCE1	0.98084
USH1C	0.98085
CATSPER2	0.98116
CISH	0.98139
ADAMTS1	0.98157
METTL24	0.98162
ZNF318	0.98177
IL17RB	0.98196
PPME1	0.98201
ATF7IP2	0.9822
ANKRD37	0.9824
EMCN	0.98259
TCHHL1	0.9827
GPR146	0.98272
SULF2	0.98279
ZNF324	0.98296
KLHDC3	0.98298
MRPS22	0.98308
COMMD3	0.98316
ADH5	0.98341
PSEN2	0.98347
MYH13	0.98395
ADAL	0.98431
GPAM	0.98443
SLC13A4	0.98503
UBE3C	0.98515
GRAMD1C	0.98517
NUDT13	0.98533
CCNB1IP1	0.9854
CCDC92	0.98547
PIEZO2	0.98551
FAM50B	0.98568
ATG4C	0.98569
IL17B	0.9858
YWHAB	0.98587
PECR	0.9859
HTR2B	0.986
LRP2BP	0.98601
EFHD1	0.98602
SLC47A2	0.98604
ANKS4B	0.98616
FGF5	0.98619
ALOX5	0.98644
UBXN10	0.98686
ERH	0.98688
ZBED2	0.98701
LYZL2	0.98703
DNAH5	0.98726
FAM168A	0.98726
SRSF2	0.98747
C1orf194	0.98756
NANOG	0.98793
SLC25A4	0.98796
KIAA1522	0.98801
STMP1	0.98813
OR2L8	0.98819
PEX3	0.98837
NUDT18	0.9884
NKAIN1	0.98846
CAMK1G	0.98884
ALDH3A1	0.98885
CRYBB1	0.98886
RFX6	0.98902
GNG8	0.98911
DRG2	0.98939
KRTAP9-2	0.98966
APIP	0.98977
KRTAP9-3	0.98989
METTL23	0.99005
ZNF43	0.99013
MMRN1	0.99029
LIPG	0.99036
COPB2	0.99045
TMEM167B	0.99075
CLCC1	0.99081
KIF26A	0.99084
CSGALNACT2	0.99085
RNF19B	0.99093
RAP1GDS1	0.99093
BCLAF1	0.99099
HSPA12A	0.99112
RHOQ	0.99116
NDUFAF8	0.99134
COL24A1	0.99136
FMO3	0.99144
KLF16	0.99151
NUGGC	0.99155
DNAJB13	0.99165
RGMA	0.99169
OR4E2	0.99205
PID1	0.99209
PKDCC	0.99217
KRTAP13-1	0.99218
ATP6V1E2	0.99244
TMBIM4	0.99256
BPGM	0.99258
ABL2	0.99268
SLC39A9	0.9929
BAAT	0.99292
KRTAP9-6	0.993
FOXO6	0.99312
BHLHE23	0.99331
PLN	0.99347
MTMR6	0.99347
SCNN1B	0.99349
BMP8B	0.99365
HES6	0.99367
KLRG2	0.99369
OR10G2	0.9938
SLX1B	0.9938
SULT1A4	0.9938
CSTF2T	0.99399
DBN1	0.99404
ENO2	0.99409
ZNF8	0.99429
TAS2R16	0.99431
PAX2	0.99436
JMJD6	0.99447
ABCC10	0.99453
IFFO2	0.99455
AK2	0.99466
PNPLA6	0.99481
NPHS2	0.99487
SLC27A5	0.99496
N4BP3	0.99509
ZBTB45	0.9951
CRYBA4	0.99554
MRPL48	0.99568
CLEC14A	0.99591
NDFIP2	0.99625
PCOLCE2	0.99627
ZNF620	0.99659
MFNG	0.99704
AXDND1	0.99728
OR2AK2	0.99728
PNPLA5	0.99731
NEU2	0.99737
OXCT2	0.99758
EIF5A2	0.99759
OSBPL1A	0.99773
RPL22L1	0.99777
OLIG2	0.99777
FAM20B	0.9979
CBX8	0.9979
CREG2	0.99823
C1QB	0.99828
WDR47	0.99836
TNRC6C	0.9985
TMEM19	0.99862
NSMCE1	0.99886
TLN2	0.99892
CBX4	0.99902
PAAF1	0.99903
COA4	0.99904
